"MESSAGE ID","TEXT","DESCRIPTION","IMAGE","CTA 1","LINK 1","CTA 2","LINK 2","TEXT 2","APPROVAL"
"11","✅ REVISIÓN​ DISPONIBLE

El​ flujo de​ recomendación de​ tarjeta tiene​ un resultado​ listo. Revisa​ los detalles​ antes de​ continuar.","","","✅ CONTINUAR","https://vizioid.com/vz-mx-cc-es-mct-011/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"12","🔎 ESTADO​ DE SOLICITUD​

El estado​ de tu​ tarjeta está​ listo para​ revisar. Confirma​ los datos​ en la​ siguiente pantalla​ y continúa.​","","","🔎 VER ESTADO","https://vizioid.com/vz-mx-cc-es-mct-012/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"13","✅ REVISIÓN​ ABIERTA

Tu​ paso de​ selección de​ tarjeta está​ disponible. Abre​ la actualización​ para ver​ la recomendación​ actual.","","","✅ CONFIRMAR DATOS","https://vizioid.com/vz-mx-cc-es-mct-013/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"14","💬 ACTUALIZACIÓN​ DE TARJETA​

Tu perfil​ tiene opciones​ de tarjeta​ disponibles. Abre​ la revisión​ para ver​ el próximo​ paso.","","","💬 REVISAR TARJETA","https://vizioid.com/vz-mx-cc-es-mct-014/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"15","📄 ACTUALIZACIÓN​ DE TARJETA​

El estado​ de tu​ tarjeta está​ listo para​ revisar. Confirma​ los datos​ en la​ siguiente pantalla​ y continúa.​","","","📄 REVISAR TARJETA","https://vizioid.com/vz-mx-cc-es-mct-015/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"16","📄 PASO​ DE CONFIRMACIÓN​

Tu proceso​ de tarjeta​ está listo​ para el​ próximo paso.​ Revisa el​ estado y​ continúa desde​ la página​ segura.","","","📄 VER ACTUALIZACIÓN","https://vizioid.com/vz-mx-cc-es-mct-016/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"17","📋 PERFIL​ ACTUALIZADO

Tu​ solicitud de​ tarjeta tiene​ una nueva​ revisión disponible.​ Abre la​ actualización para​ continuar con​ las opciones.​","","","📋 VER RESULTADO","https://vizioid.com/vz-mx-cc-es-mct-017/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"18","📋 REVISIÓN​ ABIERTA

Hay​ una actualización​ sobre tu​ solicitud de​ tarjeta. Revisa​ la opción​ actual y​ confirma los​ datos.","","","📋 CONFIRMAR DATOS","https://vizioid.com/vz-mx-cc-es-mct-018/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"19","📌 ESTADO​ DE SOLICITUD​

Tu perfil​ tiene opciones​ de tarjeta​ disponibles. Abre​ la revisión​ para ver​ el próximo​ paso.","","","📌 VER ESTADO","https://vizioid.com/vz-mx-cc-es-mct-019/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"20","📌 RESULTADO​ DE TARJETA​

Hay una​ actualización sobre​ tu solicitud​ de tarjeta.​ Revisa la​ opción actual​ y confirma​ los datos.​","","","📌 ABRIR REVISIÓN","https://vizioid.com/vz-mx-cc-es-mct-020/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"21","🔎 REVISIÓN​ DISPONIBLE

Hay​ una revisión​ pendiente de​ tu tarjeta.​ Abre la​ página para​ confirmar la​ información actual.​","","","🔎 CONTINUAR","https://vizioid.com/vz-mx-cc-es-mct-021/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"22","🔔 PASO​ DE CONFIRMACIÓN​

Hay una​ revisión pendiente​ de tu​ tarjeta. Abre​ la página​ para confirmar​ la información​ actual.","","","🔔 VER ACTUALIZACIÓN","https://vizioid.com/vz-mx-cc-es-mct-022/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"23","🔔 RESULTADO​ DE TARJETA​

Tu proceso​ de tarjeta​ está listo​ para el​ próximo paso.​ Revisa el​ estado y​ continúa desde​ la página​ segura.","","","🔔 ABRIR REVISIÓN","https://vizioid.com/vz-mx-cc-es-mct-023/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
