"MESSAGE ID","TEXT","DESCRIPTION","IMAGE","CTA 1","LINK 1","CTA 2","LINK 2","TEXT 2","APPROVAL"
"15","📌 PASO DE​ CONFIRMACIÓN

La​ revisión de​ tu perfil​ está lista​ para confirmación.​ Abre la​ actualización de​ tarjeta para​ ver el​ resultado.","","","📌 VER ACTUALIZACIÓN","https://finanzas.openzed.com/opf-es-cc-es-mct-015/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"16","🔔 RESULTADO DE​ TARJETA

Hay​ un paso​ de selección​ de tarjeta​ disponible ahora.​ Revisa la​ página y​ continúa desde​ ahí.","","","🔔 ABRIR REVISIÓN","https://finanzas.openzed.com/opf-es-cc-es-mct-016/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"17","📄 REVISIÓN ABIERTA​

Tu solicitud​ de tarjeta​ pasó al​ siguiente punto​ de revisión.​ Abre la​ página de​ estado para​ ver detalles.​","","","📄 CONFIRMAR DATOS","https://finanzas.openzed.com/opf-es-cc-es-mct-017/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"18","💬 PERFIL ACTUALIZADO​

El resumen​ de opciones​ de tarjeta​ está listo.​ Confirma la​ información en​ la página​ de revisión.​","","","💬 VER RESULTADO","https://finanzas.openzed.com/opf-es-cc-es-mct-018/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"19","💳 AVISO DE​ TARJETA

Hay​ una nueva​ actualización de​ perfil de​ tarjeta disponible.​ Revisa las​ opciones y​ continúa.","","","💳 VER OPCIONES DE TARJETA","https://finanzas.openzed.com/opf-es-cc-es-mct-019/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"20","✅ PERFIL COMPATIBLE​

La página​ de revisión​ de solicitud​ está lista.​ Continúa allí​ para confirmar​ la información​ de tarjeta.​","","","✅ REVISAR PERFIL","https://finanzas.openzed.com/opf-es-cc-es-mct-020/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"21","💳 SELECCIÓN DE​ TARJETA

El​ estado de​ la solicitud​ de tarjeta​ cambió a​ un paso​ de revisión.​ Abre la​ página para​ verificarlo.","","","💳 CONTINUAR REVISIÓN","https://finanzas.openzed.com/opf-es-cc-es-mct-021/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"22","✅ RESULTADO DISPONIBLE​

La revisión​ de tu​ perfil de​ tarjeta tiene​ otro paso​ abierto. Consulta​ la actualización​ para continuar.​","","","✅ REVISAR OPCIONES","https://finanzas.openzed.com/opf-es-cc-es-mct-022/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"23","💬 REVISIÓN DE​ PERFIL

La​ página de​ opciones de​ tarjeta está​ lista para​ una revisión​ rápida. Continúa​ desde la​ pantalla de​ revisión.","","","💬 VER RESPUESTA","https://finanzas.openzed.com/opf-es-cc-es-mct-023/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"24","📄 OPCIONES ABIERTAS​

Hay un​ resultado de​ revisión de​ tarjeta disponible.​ Abre la​ actualización y​ mira la​ siguiente indicación.​","","","📄 ABRIR DETALLES","https://finanzas.openzed.com/opf-es-cc-es-mct-001/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"25","📌 SOLICITUD EN​ REVISIÓN

Tu​ perfil de​ tarjeta tiene​ una nueva​ revisión de​ opciones. Mira​ los detalles​ antes de​ continuar.","","","📌 CONSULTAR OPCIONES","https://finanzas.openzed.com/opf-es-cc-es-mct-002/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"26","🔎 CONTINUACIÓN DE​ REVISIÓN

La​ revisión de​ selección de​ tarjeta está​ lista. Abre​ la página​ y confirma​ la siguiente​ acción.","","","🔎 ABRIR TARJETA","https://finanzas.openzed.com/opf-es-cc-es-mct-003/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"27","🔔 ACTUALIZACIÓN​ DE TARJETA​

Tu solicitud​ de tarjeta​ tiene una​ nueva revisión​ disponible. Abre​ la actualización​ para continuar​ con las​ opciones.","","","🔔 REVISAR TARJETA","https://finanzas.openzed.com/opf-es-cc-es-mct-004/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"28","📄 ESTADO LISTO​

Tu compatibilidad​ de tarjeta​ tiene un​ resultado disponible.​ Abre la​ actualización para​ revisar los​ detalles.","","","📄 ABRIR ESTADO","https://finanzas.openzed.com/opf-es-cc-es-mct-005/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"29","📋 AVISO DE​ TARJETA

Hay​ una nueva​ actualización de​ perfil de​ tarjeta disponible.​ Revisa las​ opciones y​ continúa.","","","📋 VER OPCIONES DE TARJETA","https://finanzas.openzed.com/opf-es-cc-es-mct-006/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"30","💳 PASO DE​ CONFIRMACIÓN

La​ revisión de​ tu perfil​ está lista​ para confirmación.​ Abre la​ actualización de​ tarjeta para​ ver el​ resultado.","","","💳 VER ACTUALIZACIÓN","https://finanzas.openzed.com/opf-es-cc-es-mct-007/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
