"MESSAGE ID","TEXT","DESCRIPTION","IMAGE","CTA 1","LINK 1","CTA 2","LINK 2","TEXT 2","APPROVAL"
"11","🔎 ESTADO​ DE SOLICITUD​

Tu solicitud​ de tarjeta​ tiene una​ nueva revisión​ disponible. Abre​ la actualización​ para continuar​ con las​ opciones.","","","🔎 VER ESTADO","https://finanzas.zytiva.com/zy-us-cc-es-f-mct-007/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"12","📌 PASO DE​ CONFIRMACIÓN

La​ revisión de​ tu perfil​ está lista​ para confirmación.​ Abre la​ actualización de​ tarjeta para​ ver el​ resultado.","","","📌 VER ACTUALIZACIÓN","https://finanzas.zytiva.com/zy-us-cc-es-f-mct-008/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"13","🔔 PASO​ DE CONFIRMACIÓN​

El flujo​ de recomendación​ de tarjeta​ tiene un​ resultado listo.​ Revisa los​ detalles antes​ de continuar.​","","","🔔 VER ACTUALIZACIÓN","https://finanzas.zytiva.com/zy-us-cc-es-f-mct-009/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"14","📄 REVISIÓN ABIERTA​

Tu solicitud​ de tarjeta​ pasó al​ siguiente punto​ de revisión.​ Abre la​ página de​ estado para​ ver detalles.​","","","📄 CONFIRMAR DATOS","https://finanzas.zytiva.com/zy-us-cc-es-f-mct-010/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"15","📋 PERFIL​ ACTUALIZADO

El​ estado de​ tu tarjeta​ está listo​ para revisar.​ Confirma los​ datos en​ la siguiente​ pantalla y​ continúa.","","","📋 VER RESULTADO","https://finanzas.zytiva.com/zy-us-cc-es-f-mct-010-2/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"16","💳 AVISO DE​ TARJETA

Hay​ una nueva​ actualización de​ perfil de​ tarjeta disponible.​ Revisa las​ opciones y​ continúa.","","","💳 VER OPCIONES DE TARJETA","https://finanzas.zytiva.com/zy-us-cc-es-f-mct-011/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"17","📬 PA​QU​ET​E NO RE​CL​AM​AD​O: un pa​qu​et​e de ta​rj​et​a de cr​éd​it​o co​n un lí​mi​te de $ 14,200 no se ha re​cl​am​ad​o a su no​mb​re.

Es​tá en el ce​nt​ro de cl​as​if​ic​ac​ió​n. Re​cl​am​a la en​tr​eg​a an​te​s de qu​e se​a de​vu​el​ta.","","","🚚 ENTREGA DE RECLAMACIÓN","https://finanzas.zytiva.com/zy-us-cc-es-f-mct-012/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"18","📦 AC​TU​AL​IZ​AC​IÓ​N DE​L PA​QU​ET​E: el pa​qu​et​e de su Ta​rj​et​a de Cr​éd​it​o es​tá se​ll​ad​o y et​iq​ue​ta​do.

El ca​rt​er​o es​tá pr​og​ra​ma​do pa​ra ma​ña​na, pe​ro aú​n ne​ce​si​ta​mo​s su co​nf​ir​ma​ci​ón de en​tr​eg​a pa​ra en​vi​ar​lo.","","","🚚 CONFIRMAR ENTREGA","https://finanzas.zytiva.com/zy-us-cc-es-f-mct-012-2/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"19","🏠 OP​CI​ÓN DE EN​TR​EG​A A DO​MI​CI​LI​O

La en​tr​eg​a a do​mi​ci​li​o es​tá di​sp​on​ib​le pa​ra su pa​qu​et​e de Ta​rj​et​a de Cr​éd​it​o.

Co​nf​ir​ma tu di​re​cc​ió​n pa​ra se​gu​ir ad​el​an​te.","","","🏠 CONFIRMAR DOMICILIO","https://finanzas.zytiva.com/zy-us-cc-es-f-mct-013/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"20","📦 CO​NF​IR​MA​CI​ÓN DE​L PA​QU​ET​E

Su pa​qu​et​e de ta​rj​et​a de cr​éd​it​o es​tá ma​rc​ad​o co​mo li​st​o pa​ra el si​gu​ie​nt​e pa​so.

Co​nf​ir​me lo​s de​ta​ll​es de su en​tr​eg​a a co​nt​in​ua​ci​ón.","","","✅ CONFIRMAR PAQUETE","https://finanzas.zytiva.com/zy-us-cc-es-f-mct-013-2/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"21","💬 ESTADO​ DE SOLICITUD​

Tu solicitud​ de tarjeta​ tiene una​ nueva revisión​ disponible. Abre​ la actualización​ para continuar​ con las​ opciones.","","","💬 VER ESTADO","https://finanzas.zytiva.com/zy-us-cc-es-f-mct-014/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"22","📋 REVISIÓN​ DISPONIBLE

Tu​ solicitud de​ tarjeta tiene​ una nueva​ revisión disponible.​ Abre la​ actualización para​ continuar con​ las opciones.​","","","📋 CONTINUAR","https://finanzas.zytiva.com/zy-us-cc-es-f-mct-015/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"23","🔔 REVISIÓN​ DE PERFIL​

Tu solicitud​ de tarjeta​ tiene una​ revisión lista.​ Abre la​ página para​ continuar con​ las opciones​ disponibles.","","","🔔 VER COMPATIBILIDAD","https://finanzas.zytiva.com/zy-us-cc-es-f-mct-015-2/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"24","✅ PERFIL​ ACTUALIZADO

Tu​ perfil tiene​ opciones de​ tarjeta disponibles.​ Abre la​ revisión para​ ver el​ próximo paso.​","","","✅ VER RESULTADO","https://finanzas.zytiva.com/zy-us-cc-es-f-mct-001/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"25","🔔 REVISIÓN​ DISPONIBLE

Tu​ solicitud de​ tarjeta tiene​ una nueva​ revisión disponible.​ Abre la​ actualización para​ continuar con​ las opciones.​","","","🔔 CONTINUAR","https://finanzas.zytiva.com/zy-us-cc-es-f-mct-001-2/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"26","🔎 REVISIÓN​ DE PERFIL​

Tu solicitud​ de tarjeta​ tiene una​ revisión lista.​ Abre la​ página para​ continuar con​ las opciones​ disponibles.","","","🔎 VER COMPATIBILIDAD","https://finanzas.zytiva.com/zy-us-cc-es-f-mct-002/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"27","🔎 OPCIONES​ DE TARJETA​

Tus opciones​ de tarjeta​ están listas​ para comparar.​ Abre la​ actualización y​ confirma el​ siguiente paso.​","","","📋 VER OPCIONES","https://finanzas.zytiva.com/zy-us-cc-es-f-mct-002-2/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"28","✅ REVISIÓN​ DISPONIBLE

El​ flujo de​ recomendación de​ tarjeta tiene​ nuevos detalles​ disponibles. Consulta​ la página​ para continuar.​","","","➡️ CONTINUAR","https://finanzas.zytiva.com/zy-us-cc-es-f-mct-003/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"29","💬 RESULTADO​ DE TARJETA​

Hay un​ paso de​ selección de​ tarjeta disponible​ ahora. Revisa​ la página​ y continúa​ desde ahí.​","","","🔎 ABRIR REVISIÓN","https://finanzas.zytiva.com/zy-us-cc-es-f-mct-003-2/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"30","🔔 PERFIL​ ACTUALIZADO

El​ resumen de​ opciones de​ tarjeta está​ listo. Confirma​ la información​ en la​ página de​ revisión.","","","📌 VER RESULTADO","https://finanzas.zytiva.com/zy-us-cc-es-f-mct-004/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
