"MESSAGE ID","TEXT","DESCRIPTION","IMAGE","CTA 1","LINK 1","CTA 2","LINK 2","TEXT 2","APPROVAL"
"11","✅ CONSULTA​ ABIERTA

Hay​ una actualización​ de estado​ de tarjeta​ esperando. Abre​ la página​ y revisa​ el camino​ disponible.","","","🔍 VER COMPATIBILIDAD","https://tarjeta.wantabrand.com/y8p2xGQM/?utm_source=facebook&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_term=wantabrand-us-cc-es-bd&utm_content=[utm_content]","","","",""
"12","📌 SOLICITUD​ EN REVISIÓN​

Tu solicitud​ de tarjeta​ tiene una​ revisión lista.​ Abre la​ página para​ continuar con​ las opciones​ disponibles.","","","🔍 REVISAR TARJETA","https://tarjeta.wantabrand.com/y8p2xGQM/?utm_source=facebook&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_term=wantabrand-us-cc-es-bd&utm_content=[utm_content]","","","",""
"13","💬 DETALLES​ DISPONIBLES

Hay​ una verificación​ disponible para​ tu perfil​ de tarjeta.​ Revisa los​ detalles antes​ de avanzar.​","","","✅ VER ESTADO","https://tarjeta.wantabrand.com/y8p2xGQM/?utm_source=facebook&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_term=wantabrand-us-cc-es-bd&utm_content=[utm_content]","","","",""
"14","📄 OPCIONES​ ABIERTAS

Tus​ opciones de​ tarjeta están​ listas para​ comparar. Abre​ la actualización​ y confirma​ el siguiente​ paso.","","","📋 VER OPCIONES","https://tarjeta.wantabrand.com/y8p2xGQM/?utm_source=facebook&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_term=wantabrand-us-cc-es-bd&utm_content=[utm_content]","","","",""
"15","🔔 REVISIÓN​ DE PERFIL​

El flujo​ de recomendación​ de tarjeta​ tiene nuevos​ detalles disponibles.​ Consulta la​ página para​ continuar.","","","➡️ CONTINUAR","https://tarjeta.wantabrand.com/y8p2xGQM/?utm_source=facebook&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_term=wantabrand-us-cc-es-bd&utm_content=[utm_content]","","","",""
"16","💳 SELECCIÓN​ DE TARJETA​

La revisión​ de tu​ perfil está​ lista para​ confirmación. Abre​ la actualización​ de tarjeta​ para ver​ el resultado.​","","","💳 VER ACTUALIZACIÓN","https://tarjeta.wantabrand.com/y8p2xGQM/?utm_source=facebook&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_term=wantabrand-us-cc-es-bd&utm_content=[utm_content]","","","",""
"17","📋 CONFIRMACIÓN​ DE ESTADO​

Hay un​ paso de​ selección de​ tarjeta disponible​ ahora. Revisa​ la página​ y continúa​ desde ahí.​","","","🔎 ABRIR REVISIÓN","https://tarjeta.wantabrand.com/y8p2xGQM/?utm_source=facebook&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_term=wantabrand-us-cc-es-bd&utm_content=[utm_content]","","","",""
"18","🔎 RESULTADO​ DISPONIBLE

Tu​ solicitud de​ tarjeta pasó​ al siguiente​ punto de​ revisión. Abre​ la página​ de estado​ para ver​ detalles.","","","✅ CONFIRMAR DATOS","https://tarjeta.wantabrand.com/y8p2xGQM/?utm_source=facebook&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_term=wantabrand-us-cc-es-bd&utm_content=[utm_content]","","","",""
"19","✅ CONTINUACIÓN​ DE REVISIÓN​

El resumen​ de opciones​ de tarjeta​ está listo.​ Confirma la​ información en​ la página​ de revisión.​","","","📌 VER RESULTADO","https://tarjeta.wantabrand.com/y8p2xGQM/?utm_source=facebook&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_term=wantabrand-us-cc-es-bd&utm_content=[utm_content]","","","",""
"20","💳 ACTUALIZACIÓN​ DE TARJETA​

Tu compatibilidad​ de tarjeta​ tiene un​ resultado disponible.​ Abre la​ actualización para​ revisar los​ detalles.","","","💳 VER OPCIONES","https://tarjeta.wantabrand.com/y8p2xGQM/?utm_source=facebook&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_term=wantabrand-us-cc-es-bd&utm_content=[utm_content]","","","",""
"21","📋 ESTADO​ DE SOLICITUD​

La página​ de revisión​ de solicitud​ está lista.​ Continúa allí​ para confirmar​ la información​ de tarjeta.​","","","🔔 ABRIR ESTADO","https://tarjeta.wantabrand.com/y8p2xGQM/?utm_source=facebook&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_term=wantabrand-us-cc-es-bd&utm_content=[utm_content]","","","",""
"22","🔎 OPCIONES​ DE TARJETA​

Hay una​ actualización de​ estado de​ tarjeta esperando.​ Abre la​ página y​ revisa el​ camino disponible.​","","","📄 REVISAR PERFIL","https://tarjeta.wantabrand.com/y8p2xGQM/?utm_source=facebook&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_term=wantabrand-us-cc-es-bd&utm_content=[utm_content]","","","",""
"23","✅ REVISIÓN​ DISPONIBLE

Tu​ solicitud de​ tarjeta tiene​ una revisión​ lista. Abre​ la página​ para continuar​ con las​ opciones disponibles.​","","","🔍 VER COMPATIBILIDAD","https://tarjeta.wantabrand.com/y8p2xGQM/?utm_source=facebook&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_term=wantabrand-us-cc-es-bd&utm_content=[utm_content]","","","",""
"24","📌 PASO​ DE CONFIRMACIÓN​

Hay una​ verificación disponible​ para tu​ perfil de​ tarjeta. Revisa​ los detalles​ antes de​ avanzar.","","","🔍 REVISAR TARJETA","https://tarjeta.wantabrand.com/y8p2xGQM/?utm_source=facebook&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_term=wantabrand-us-cc-es-bd&utm_content=[utm_content]","","","",""
"25","💬 RESULTADO​ DE TARJETA​

Tus opciones​ de tarjeta​ están listas​ para comparar.​ Abre la​ actualización y​ confirma el​ siguiente paso.​","","","✅ VER ESTADO","https://tarjeta.wantabrand.com/y8p2xGQM/?utm_source=facebook&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_term=wantabrand-us-cc-es-bd&utm_content=[utm_content]","","","",""
"26","📄 REVISIÓN​ ABIERTA

El​ flujo de​ recomendación de​ tarjeta tiene​ nuevos detalles​ disponibles. Consulta​ la página​ para continuar.​","","","📋 VER OPCIONES","https://tarjeta.wantabrand.com/y8p2xGQM/?utm_source=facebook&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_term=wantabrand-us-cc-es-bd&utm_content=[utm_content]","","","",""
"27","🔔 PERFIL​ ACTUALIZADO

La​ revisión de​ tu perfil​ está lista​ para confirmación.​ Abre la​ actualización de​ tarjeta para​ ver el​ resultado.","","","➡️ CONTINUAR","https://tarjeta.wantabrand.com/y8p2xGQM/?utm_source=facebook&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_term=wantabrand-us-cc-es-bd&utm_content=[utm_content]","","","",""
"28","💳 AVISO​ DE TARJETA​

Hay un​ paso de​ selección de​ tarjeta disponible​ ahora. Revisa​ la página​ y continúa​ desde ahí.​","","","💳 VER ACTUALIZACIÓN","https://tarjeta.wantabrand.com/y8p2xGQM/?utm_source=facebook&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_term=wantabrand-us-cc-es-bd&utm_content=[utm_content]","","","",""
"29","📋 ESTADO​ LISTO

Tu​ solicitud de​ tarjeta pasó​ al siguiente​ punto de​ revisión. Abre​ la página​ de estado​ para ver​ detalles.","","","🔎 ABRIR REVISIÓN","https://tarjeta.wantabrand.com/y8p2xGQM/?utm_source=facebook&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_term=wantabrand-us-cc-es-bd&utm_content=[utm_content]","","","",""
"30","🔎 PERFIL​ COMPATIBLE

El​ resumen de​ opciones de​ tarjeta está​ listo. Confirma​ la información​ en la​ página de​ revisión.","","","✅ CONFIRMAR DATOS","https://tarjeta.wantabrand.com/y8p2xGQM/?utm_source=facebook&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_term=wantabrand-us-cc-es-bd&utm_content=[utm_content]","","","",""
