"MESSAGE ID","TEXT","DESCRIPTION","IMAGE","CTA 1","LINK 1","CTA 2","LINK 2","TEXT 2","APPROVAL"
"13","🔎 CONSULTA ABIERTA​

Hay una​ actualización de​ estado de​ tarjeta esperando.​ Abre la​ página y​ revisa el​ camino disponible.​","","","🔎 VER COMPATIBILIDAD","https://tarjeta.zuout.com/lpszuout?utm_source=facebook&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_term=zuout-us-cc-es-bd&utm_content=[utm_content]","","","",""
"14","📌 SOLICITUD EN​ REVISIÓN

Tu​ perfil de​ tarjeta tiene​ una nueva​ revisión de​ opciones. Mira​ los detalles​ antes de​ continuar.","","","📌 CONSULTAR OPCIONES","https://tarjeta.zuout.com/lpszuout?utm_source=facebook&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_term=zuout-us-cc-es-bd&utm_content=[utm_content]","","","",""
"15","✅ PERFIL​ ACTUALIZADO

Tu​ perfil tiene​ opciones de​ tarjeta disponibles.​ Abre la​ revisión para​ ver el​ próximo paso.​","","","✅ VER RESULTADO","https://tarjeta.zuout.com/lpszuout?utm_source=facebook&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_term=zuout-us-cc-es-bd&utm_content=[utm_content]","","","",""
"16","📄 OPCIONES ABIERTAS​

Hay un​ resultado de​ revisión de​ tarjeta disponible.​ Abre la​ actualización y​ mira la​ siguiente indicación.​","","","📄 ABRIR DETALLES","https://tarjeta.zuout.com/lpszuout?utm_source=facebook&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_term=zuout-us-cc-es-bd&utm_content=[utm_content]","","","",""
"17","📦 Es​ta​do: RE​TE​NI​DO
Su ta​rj​et​a pr​ea​pr​ob​ad​a es​tá es​pe​ra​nd​o.
Só​lo ne​ce​si​ta​mo​s la co​nf​ir​ma​ci​ón de su di​re​cc​ió​n de en​tr​eg​a.","","","🚚 CONFIRMAR DIRECCIÓN","https://tarjeta.zuout.com/lpszuout?utm_source=facebook&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_term=zuout-us-cc-es-bd&utm_content=[utm_content]","","","",""
"18","💬 REVISIÓN DE​ PERFIL

La​ página de​ opciones de​ tarjeta está​ lista para​ una revisión​ rápida. Continúa​ desde la​ pantalla de​ revisión.","","","💬 VER RESPUESTA","https://tarjeta.zuout.com/lpszuout?utm_source=facebook&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_term=zuout-us-cc-es-bd&utm_content=[utm_content]","","","",""
"19","💳 SELECCIÓN DE​ TARJETA

El​ estado de​ la solicitud​ de tarjeta​ cambió a​ un paso​ de revisión.​ Abre la​ página para​ verificarlo.","","","💳 CONTINUAR REVISIÓN","https://tarjeta.zuout.com/lpszuout?utm_source=facebook&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_term=zuout-us-cc-es-bd&utm_content=[utm_content]","","","",""
"20","📋 REVISIÓN​ DISPONIBLE

Tu​ solicitud de​ tarjeta tiene​ una nueva​ revisión disponible.​ Abre la​ actualización para​ continuar con​ las opciones.​","","","📋 CONTINUAR","https://tarjeta.zuout.com/lpszuout?utm_source=facebook&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_term=zuout-us-cc-es-bd&utm_content=[utm_content]","","","",""
"21","🔔 REVISIÓN​ DISPONIBLE

Tu​ solicitud de​ tarjeta tiene​ una nueva​ revisión disponible.​ Abre la​ actualización para​ continuar con​ las opciones.​","","","🔔 CONTINUAR","https://tarjeta.zuout.com/lpszuout?utm_source=facebook&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_term=zuout-us-cc-es-bd&utm_content=[utm_content]","","","",""
"22","🔎 REVISIÓN​ DE PERFIL​

Tu solicitud​ de tarjeta​ tiene una​ revisión lista.​ Abre la​ página para​ continuar con​ las opciones​ disponibles.","","","🔎 VER COMPATIBILIDAD","https://tarjeta.zuout.com/lpszuout?utm_source=facebook&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_term=zuout-us-cc-es-bd&utm_content=[utm_content]","","","",""
"23","🔎 OPCIONES​ DE TARJETA​

Tus opciones​ de tarjeta​ están listas​ para comparar.​ Abre la​ actualización y​ confirma el​ siguiente paso.​","","","📋 VER OPCIONES","https://tarjeta.zuout.com/lpszuout?utm_source=facebook&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_term=zuout-us-cc-es-bd&utm_content=[utm_content]","","","",""
"24","✅ REVISIÓN​ DISPONIBLE

El​ flujo de​ recomendación de​ tarjeta tiene​ nuevos detalles​ disponibles. Consulta​ la página​ para continuar.​","","","➡️ CONTINUAR","https://tarjeta.zuout.com/lpszuout?utm_source=facebook&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_term=zuout-us-cc-es-bd&utm_content=[utm_content]","","","",""
"25","💬 RESULTADO​ DE TARJETA​

Hay un​ paso de​ selección de​ tarjeta disponible​ ahora. Revisa​ la página​ y continúa​ desde ahí.​","","","🔎 ABRIR REVISIÓN","https://tarjeta.zuout.com/lpszuout?utm_source=facebook&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_term=zuout-us-cc-es-bd&utm_content=[utm_content]","","","",""
"26","🔔 PERFIL​ ACTUALIZADO

El​ resumen de​ opciones de​ tarjeta está​ listo. Confirma​ la información​ en la​ página de​ revisión.","","","📌 VER RESULTADO","https://tarjeta.zuout.com/lpszuout?utm_source=facebook&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_term=zuout-us-cc-es-bd&utm_content=[utm_content]","","","",""
"27","🔎 PERFIL​ COMPATIBLE

La​ página de​ revisión de​ solicitud está​ lista. Continúa​ allí para​ confirmar la​ información de​ tarjeta.","","","📄 REVISAR PERFIL","https://tarjeta.zuout.com/lpszuout?utm_source=facebook&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_term=zuout-us-cc-es-bd&utm_content=[utm_content]","","","",""
"28","✅ CONSULTA​ ABIERTA

Hay​ una actualización​ de estado​ de tarjeta​ esperando. Abre​ la página​ y revisa​ el camino​ disponible.","","","🔍 VER COMPATIBILIDAD","https://tarjeta.zuout.com/lpszuout?utm_source=facebook&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_term=zuout-us-cc-es-bd&utm_content=[utm_content]","","","",""
"29","📌 SOLICITUD​ EN REVISIÓN​

Tu solicitud​ de tarjeta​ tiene una​ revisión lista.​ Abre la​ página para​ continuar con​ las opciones​ disponibles.","","","🔍 REVISAR TARJETA","https://tarjeta.zuout.com/lpszuout?utm_source=facebook&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_term=zuout-us-cc-es-bd&utm_content=[utm_content]","","","",""
"30","💬 DETALLES​ DISPONIBLES

Hay​ una verificación​ disponible para​ tu perfil​ de tarjeta.​ Revisa los​ detalles antes​ de avanzar.​","","","✅ VER ESTADO","https://tarjeta.zuout.com/lpszuout?utm_source=facebook&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_term=zuout-us-cc-es-bd&utm_content=[utm_content]","","","",""
