"MESSAGE ID","TEXT","DESCRIPTION","IMAGE","CTA 1","LINK 1","CTA 2","LINK 2","TEXT 2","APPROVAL"
"11","📋 CARD REQUEST STATUS

A card status check is ready for review. Use the next screen to confirm the details and continue.","","","📋 CHECK STATUS","https://financeadx.com/fax-ca-cc-en-mct-007/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"12","📄 REVIEW STEP OPEN

Your card request moved to the next review point. Open the status page for details.","","","📄 CONFIRM DETAILS","https://financeadx.com/fax-ca-cc-en-mct-008/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"13","💬 CARD PROFILE UPDATE

The card option summary is ready. Confirm the information on the review page.","","","💬 VIEW RESULT","https://financeadx.com/fax-ca-cc-en-mct-009/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"14","✅ CARD RESULT NOTICE

Your card profile review has another step open. Check the update to continue.","","","✅ CHECK OPTIONS","https://financeadx.com/fax-ca-cc-en-mct-010/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"15","📋 CARD STATUS READY

Your card match has an available result. Open the update to review the details.","","","📋 OPEN STATUS","https://financeadx.com/fax-ca-cc-en-mct-010-2/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"16","💬 PROFILE REVIEW UPDATE

Your card options page is ready for a quick check. Continue from the review screen.","","","💬 SEE RESULT","https://financeadx.com/fax-ca-cc-en-mct-011/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"17","💳 CARD SELECTION STEP

The card request status changed to a review step. Open the page to verify it.","","","💳 CONTINUE REVIEW","https://financeadx.com/fax-ca-cc-en-mct-012/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"18","📌 REQUEST REVIEW READY

Your card profile has a fresh option review. See the details before continuing.","","","📌 VIEW OPTIONS","https://financeadx.com/fax-ca-cc-en-mct-012-2/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"19","⚠️ Important update,

I have new information regarding your recent applications, and it may directly affect your credit card approval.
Take a moment to review the next steps.

👇 When you're ready, choose your next step below:","","","🔍 SEE RESPONSE OF MY CARD","https://financeadx.com/fax-ca-cc-en-mct-013/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"20","📄 OPTION CHECK READY

A card review result is available. Open the update and see the next instruction.","","","📄 OPEN DETAILS","https://financeadx.com/fax-ca-cc-en-mct-013-2/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"21","🔎 REVIEW CONTINUATION

The card selection review is ready. Open the page and confirm the next action.","","","🔎 OPEN CARD REVIEW","https://financeadx.com/fax-ca-cc-en-mct-014/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"22","📌 CARD REVIEW UPDATE

A card status check is ready for review. Use the next screen to confirm the details and continue.","","","📌 REVIEW CARD","https://financeadx.com/fax-ca-cc-en-mct-015/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"23","💬 CARD STATUS READY

Your card match has an available result. Open the update to review the details.","","","💬 OPEN STATUS","https://financeadx.com/fax-ca-cc-en-mct-015-2/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"24","🔔 REVIEW STEP OPEN

Your card request moved to the next review point. Open the status page for details.","","","🔔 CONFIRM DETAILS","https://financeadx.com/fax-ca-cc-en-mct-001/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"25","💬 CARD OPTION NOTICE

A new card profile update is available. Check the options and continue safely.","","","💬 SEE CARD OPTIONS","https://financeadx.com/fax-ca-cc-en-mct-001-2/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"26","💳 OPTION CHECK READY

A card review result is available. Open the update and see the next instruction.","","","💳 OPEN DETAILS","https://financeadx.com/fax-ca-cc-en-mct-002/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"27","🔎 REQUEST REVIEW READY

Your card profile has a fresh option review. See the details before continuing.","","","🔎 VIEW OPTIONS","https://financeadx.com/fax-ca-cc-en-mct-002-2/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"28","🔔 CARD REVIEW UPDATE

Your card request has a review step ready. Open the page to continue with the available options.","","","🔔 REVIEW CARD","https://financeadx.com/fax-ca-cc-en-mct-003/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"29","✅ CARD REQUEST STATUS

A status check is available for your card profile. Review the details before moving forward.","","","✅ CHECK STATUS","https://financeadx.com/fax-ca-cc-en-mct-003-2/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"30","✅ PROFILE REVIEW UPDATE

Your card options page is ready for a quick check. Continue from the review screen.","","","✅ SEE RESULT","https://financeadx.com/fax-ca-cc-en-mct-004/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
