"MESSAGE ID","TEXT","DESCRIPTION","IMAGE","CTA 1","LINK 1","CTA 2","LINK 2","TEXT 2","APPROVAL"
"14","💳 SELECCIÓN DE​ TARJETA

El​ estado de​ la solicitud​ de tarjeta​ cambió a​ un paso​ de revisión.​ Abre la​ página para​ verificarlo.","","","💳 CONTINUAR REVISIÓN","https://tarjeta.wantabrand.com/2G6KfRgs/?utm_source=facebook&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_term=wantabrand-es-cc-es-bd&utm_content=[utm_content]","","","",""
"15","✅ RESULTADO DISPONIBLE​

La revisión​ de tu​ perfil de​ tarjeta tiene​ otro paso​ abierto. Consulta​ la actualización​ para continuar.​","","","✅ REVISAR OPCIONES","https://tarjeta.wantabrand.com/2G6KfRgs/?utm_source=facebook&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_term=wantabrand-es-cc-es-bd&utm_content=[utm_content]","","","",""
"16","💬 REVISIÓN DE​ PERFIL

La​ página de​ opciones de​ tarjeta está​ lista para​ una revisión​ rápida. Continúa​ desde la​ pantalla de​ revisión.","","","💬 VER RESPUESTA","https://tarjeta.wantabrand.com/2G6KfRgs/?utm_source=facebook&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_term=wantabrand-es-cc-es-bd&utm_content=[utm_content]","","","",""
"17","💳 AVISO DE​ TARJETA

Hay​ una nueva​ actualización de​ perfil de​ tarjeta disponible.​ Revisa las​ opciones y​ continúa.","","","💳 VER OPCIONES DE TARJETA","https://tarjeta.wantabrand.com/2G6KfRgs/?utm_source=facebook&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_term=wantabrand-es-cc-es-bd&utm_content=[utm_content]","","","",""
"18","📄 OPCIONES ABIERTAS​

Hay un​ resultado de​ revisión de​ tarjeta disponible.​ Abre la​ actualización y​ mira la​ siguiente indicación.​","","","📄 ABRIR DETALLES","https://tarjeta.wantabrand.com/2G6KfRgs/?utm_source=facebook&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_term=wantabrand-es-cc-es-bd&utm_content=[utm_content]","","","",""
"19","📄 REVISIÓN ABIERTA​

Tu solicitud​ de tarjeta​ pasó al​ siguiente punto​ de revisión.​ Abre la​ página de​ estado para​ ver detalles.​","","","📄 CONFIRMAR DATOS","https://tarjeta.wantabrand.com/2G6KfRgs/?utm_source=facebook&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_term=wantabrand-es-cc-es-bd&utm_content=[utm_content]","","","",""
"20","📋 ESTADO DE​ SOLICITUD

Hay​ una verificación​ disponible para​ tu perfil​ de tarjeta.​ Revisa los​ detalles antes​ de avanzar.​","","","📋 VER ESTADO","https://tarjeta.wantabrand.com/2G6KfRgs/?utm_source=facebook&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_term=wantabrand-es-cc-es-bd&utm_content=[utm_content]","","","",""
"21","📋 ESTADO LISTO​

Tu compatibilidad​ de tarjeta​ tiene un​ resultado disponible.​ Abre la​ actualización para​ revisar los​ detalles.","","","📋 ABRIR ESTADO","https://tarjeta.wantabrand.com/2G6KfRgs/?utm_source=facebook&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_term=wantabrand-es-cc-es-bd&utm_content=[utm_content]","","","",""
"22","📌 PASO DE​ CONFIRMACIÓN

La​ revisión de​ tu perfil​ está lista​ para confirmación.​ Abre la​ actualización de​ tarjeta para​ ver el​ resultado.","","","📌 VER ACTUALIZACIÓN","https://tarjeta.wantabrand.com/2G6KfRgs/?utm_source=facebook&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_term=wantabrand-es-cc-es-bd&utm_content=[utm_content]","","","",""
"23","📌 SOLICITUD EN​ REVISIÓN

Tu​ perfil de​ tarjeta tiene​ una nueva​ revisión de​ opciones. Mira​ los detalles​ antes de​ continuar.","","","📌 CONSULTAR OPCIONES","https://tarjeta.wantabrand.com/2G6KfRgs/?utm_source=facebook&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_term=wantabrand-es-cc-es-bd&utm_content=[utm_content]","","","",""
