"MESSAGE ID","TEXT","DESCRIPTION","IMAGE","CTA 1","LINK 1","CTA 2","LINK 2","TEXT 2","APPROVAL"
"11","🚘 AUTO REQUEST STATUS

A status check is available for your auto profile. Review the details before moving forward.","","","🚘 CHECK STATUS","https://fincgriffin.com/fincg-us-car-en-mct-011/?utm_source=mct&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"12","📋 CAR OPTIONS READY

Your vehicle options are ready to compare. Open the update and confirm the next step.","","","📋 SEE OPTIONS","https://fincgriffin.com/fincg-us-car-en-mct-012/?utm_source=mct&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"13","✅ REVIEW AVAILABLE

The auto recommendation flow has new details available. Check the page to continue.","","","✅ CONTINUE","https://fincgriffin.com/fincg-us-car-en-mct-013/?utm_source=mct&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"14","🔎 CONFIRMATION STEP

Your profile review is ready for confirmation. Open the vehicle update to see the result.","","","🔎 OPEN REVIEW","https://fincgriffin.com/fincg-us-car-en-mct-014/?utm_source=mct&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"15","📌 VEHICLE MATCH UPDATE

A vehicle selection step is available now. Review the page and continue from there.","","","📌 VIEW DETAILS","https://fincgriffin.com/fincg-us-car-en-mct-015/?utm_source=mct&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"16","🔔 DETAILS READY

Your auto request moved to the next review point. Open the status page for details.","","","🔔 CONFIRM DETAILS","https://fincgriffin.com/fincg-us-car-en-mct-016/?utm_source=mct&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"17","📄 AUTO PROFILE UPDATE

The vehicle option summary is ready. Confirm the information on the review page.","","","📄 SEE RESULT","https://fincgriffin.com/fincg-us-car-en-mct-017/?utm_source=mct&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"18","🚗 AUTO PROFILE UPDATE

The vehicle option summary is ready. Confirm the information on the review page.","","","🚗 SEE RESULT","https://fincgriffin.com/fincg-us-car-en-mct-018/?utm_source=mct&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"19","🚘 STATUS READY

Your vehicle match has an available result. Open the update to review the details.","","","🚘 OPEN STATUS","https://fincgriffin.com/fincg-us-car-en-mct-019/?utm_source=mct&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"20","📋 PROFILE MATCH READY

The request review page is ready. Continue there to confirm your auto information.","","","📋 SEE AUTO OPTIONS","https://fincgriffin.com/fincg-us-car-en-mct-020/?utm_source=mct&utm_medium=g001-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
