domain,article_type,source_domain_stage,country,vertical,product_guess,product_slug,pair_key,slug,url,reference_rec_url,reference_p1_url,reference_p1_slug,reference_pair_status,lastmod,image_urls,source_sitemap
utua.pk,REC,UTUA_P1,emp,mcb,Home Loan,home-loan,emp-mcb-home-loan,emp-mcb-home-loan-p1,https://utua.pk/emp-mcb-home-loan-p1/,https://utua.pk/emp-mcb-home-loan-p1/,https://utua.pk/emp-mcb-home-loan-p2/,emp-mcb-home-loan-p2,REC+P1,2024-02-01T22:00:27+00:00,,https://utua.pk/post-sitemap.xml
utua.pk,REC,UTUA_P1,emp,mcb,Personal Loan,personal-loan,emp-mcb-personal-loan,emp-mcb-personal-loan-p1,https://utua.pk/emp-mcb-personal-loan-p1/,https://utua.pk/emp-mcb-personal-loan-p1/,https://utua.pk/emp-mcb-personal-loan-p2/,emp-mcb-personal-loan-p2,REC+P1,2024-05-13T13:58:07+00:00,,https://utua.pk/post-sitemap.xml
utua.pk,REC,UTUA_P1,emp,mcb,Student Loan,student-loan,emp-mcb-student-loan,emp-mcb-student-loan-p1,https://utua.pk/emp-mcb-student-loan-p1/,https://utua.pk/emp-mcb-student-loan-p1/,https://utua.pk/emp-mcb-student-loan-p2/,emp-mcb-student-loan-p2,REC+P1,2024-02-01T22:28:29+00:00,,https://utua.pk/post-sitemap.xml
utua.pk,REC,UTUA_P1,emp,meezan,Bank Car,bank-car,emp-meezan-bank-car,emp-meezan-bank-car-p1,https://utua.pk/emp-meezan-bank-car-p1/,https://utua.pk/emp-meezan-bank-car-p1/,https://utua.pk/emp-meezan-bank-car-p2/,emp-meezan-bank-car-p2,REC+P1,2024-02-01T20:16:51+00:00,,https://utua.pk/post-sitemap.xml
utua.pk,REC,UTUA_P1,emp,meezan,Bank Easy Home,bank-easy-home,emp-meezan-bank-easy-home,emp-meezan-bank-easy-home-p1,https://utua.pk/emp-meezan-bank-easy-home-p1/,https://utua.pk/emp-meezan-bank-easy-home-p1/,https://utua.pk/emp-meezan-bank-easy-home-p2/,emp-meezan-bank-easy-home-p2,REC+P1,2024-02-01T22:20:32+00:00,,https://utua.pk/post-sitemap.xml
utua.pk,REC,UTUA_P1,emp,mobilink,Bank House Loan,bank-house-loan,emp-mobilink-bank-house-loan,emp-mobilink-bank-house-loan-p1,https://utua.pk/emp-mobilink-bank-house-loan-p1/,https://utua.pk/emp-mobilink-bank-house-loan-p1/,https://utua.pk/emp-mobilink-bank-house-loan-p2/,emp-mobilink-bank-house-loan-p2,REC+P1,2024-05-13T12:59:34+00:00,,https://utua.pk/post-sitemap.xml
utua.pk,REC,UTUA_P1,emp,mobilink,Fori Cash Loan,fori-cash-loan,emp-mobilink-fori-cash-loan,emp-mobilink-fori-cash-loan-p1,https://utua.pk/emp-mobilink-fori-cash-loan-p1/,https://utua.pk/emp-mobilink-fori-cash-loan-p1/,https://utua.pk/emp-mobilink-fori-cash-loan-p2/,emp-mobilink-fori-cash-loan-p2,REC+P1,2024-01-23T20:45:11+00:00,,https://utua.pk/post-sitemap.xml
utua.pk,REC,UTUA_P1,emp,mobilink,Mera Pakistan,mera-pakistan,emp-mobilink-mera-pakistan,emp-mobilink-mera-pakistan-p1,https://utua.pk/emp-mobilink-mera-pakistan-p1/,https://utua.pk/emp-mobilink-mera-pakistan-p1/,https://utua.pk/emp-mobilink-mera-pakistan-p2/,emp-mobilink-mera-pakistan-p2,REC+P1,2024-05-13T13:08:05+00:00,,https://utua.pk/post-sitemap.xml
utua.pk,REC,UTUA_P1,emp,mobilink,Microenterprise,microenterprise,emp-mobilink-microenterprise,emp-mobilink-microenterprise-p1,https://utua.pk/emp-mobilink-microenterprise-p1/,https://utua.pk/emp-mobilink-microenterprise-p1/,https://utua.pk/emp-mobilink-microenterprise-p2/,emp-mobilink-microenterprise-p2,REC+P1,2024-02-01T21:13:42+00:00,,https://utua.pk/post-sitemap.xml
utua.pk,REC,UTUA_P1,emp,mobilink,School Loan,school-loan,emp-mobilink-school-loan,emp-mobilink-school-loan-p1,https://utua.pk/emp-mobilink-school-loan-p1/,https://utua.pk/emp-mobilink-school-loan-p1/,https://utua.pk/emp-mobilink-school-loan-p2/,emp-mobilink-school-loan-p2,REC+P1,2024-05-13T13:20:54+00:00,,https://utua.pk/post-sitemap.xml
utua.pk,REC,UTUA_P1,emp,sc,Home Loan,home-loan,emp-sc-home-loan,emp-sc-home-loan-p1,https://utua.pk/emp-sc-home-loan-p1/,https://utua.pk/emp-sc-home-loan-p1/,https://utua.pk/emp-sc-home-loan-p2/,emp-sc-home-loan-p2,REC+P1,2024-02-01T15:42:49+00:00,,https://utua.pk/post-sitemap.xml
utua.pk,REC,UTUA_P1,emp,silk,Bank Personal Loan,bank-personal-loan,emp-silk-bank-personal-loan,emp-silk-bank-personal-loan-p1,https://utua.pk/emp-silk-bank-personal-loan-p1/,https://utua.pk/emp-silk-bank-personal-loan-p1/,https://utua.pk/emp-silk-bank-personal-loan-p2/,emp-silk-bank-personal-loan-p2,REC+P1,2024-05-13T13:13:48+00:00,,https://utua.pk/post-sitemap.xml
utua.pk,REC,UTUA_P1,emp,silk,Bank Ready Line,bank-ready-line,emp-silk-bank-ready-line,emp-silk-bank-ready-line-p1,https://utua.pk/emp-silk-bank-ready-line-p1/,https://utua.pk/emp-silk-bank-ready-line-p1/,https://utua.pk/emp-silk-bank-ready-line-p2/,emp-silk-bank-ready-line-p2,REC+P1,2024-05-13T13:30:37+00:00,,https://utua.pk/post-sitemap.xml
utua.pk,REC,UTUA_P1,faysal,bank,Car Financing,car-financing,faysal-bank-car-financing,faysal-bank-car-financing-p1,https://utua.pk/faysal-bank-car-financing-p1/,https://utua.pk/faysal-bank-car-financing-p1/,,,REC_only,2024-01-24T18:23:37+00:00,,https://utua.pk/post-sitemap.xml
utua.pk,REC,UTUA_P1,pk,cc,Alfalah Freelancer,alfalah-freelancer,pk-cc-alfalah-freelancer,pk-cc-alfalah-freelancer-p1,https://utua.pk/pk-cc-alfalah-freelancer-p1/,https://utua.pk/pk-cc-alfalah-freelancer-p1/,,,REC_only,2024-01-15T23:09:35+00:00,,https://utua.pk/post-sitemap.xml
utua.pk,REC,UTUA_P1,pk,emp,Alfalah Auto Loan,alfalah-auto-loan,pk-emp-alfalah-auto-loan,pk-emp-alfalah-auto-loan-p1,https://utua.pk/pk-emp-alfalah-auto-loan-p1/,https://utua.pk/pk-emp-alfalah-auto-loan-p1/,,,REC_only,2024-01-15T22:57:49+00:00,,https://utua.pk/post-sitemap.xml
