campaign_id,old_campaign_name,new_campaign_name,adset_id,old_adset_name,new_adset_name,ad_id,old_ad_name,new_ad_name,creative_id,old_creative_name,new_creative_name,format,angle,p_orient,variant,confidence,evidence,spend_3d,MO_3d,CPMO_3d
120249012626130604,Elena Santana - ES - ESP - (pg_22091) - 4,Elena Santana - ES - ESP - (pg_22091) - 4,120249012625440604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012625960604,Ad - 2,AD02 - VID - LIMITE_ALTO - NV - 002,3674963265986810,{{product.name}} 2026-06-19-11f51f2e49a020d8b34e4496a199adb4,CC_ES_ESP_VID_LIMITE_ALTO_NV_002,VID,LIMITE_ALTO,NV,002,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012626130604,Elena Santana - ES - ESP - (pg_22091) - 4,Elena Santana - ES - ESP - (pg_22091) - 4,120249012625440604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012625700604,Ad - 3,AD03 - VID - LIMITE_ALTO - NV - 003,1727004732052718,{{product.name}} 2026-06-19-0148d8a43f909fcfbaed05ac4fe511ef,CC_ES_ESP_VID_LIMITE_ALTO_NV_003,VID,LIMITE_ALTO,NV,003,high,thumbnail visual mostra cartão + valor 600/6000 + CTA; texto TARJETA DISPONIBLE; video title NV,0,0,
120249012626150604,Elena Santana - ES - ESP - (pg_22091) - 5,Elena Santana - ES - ESP - (pg_22091) - 5,120249012625780604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012626380604,Ad - 1,AD01 - VID - LIMITE_ALTO - NV - 001,2190271321763372,{{product.name}} 2026-06-19-87534690315a76b65d31196b80bbea49,CC_ES_ESP_VID_LIMITE_ALTO_NV_001,VID,LIMITE_ALTO,NV,001,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012626150604,Elena Santana - ES - ESP - (pg_22091) - 5,Elena Santana - ES - ESP - (pg_22091) - 5,120249012625780604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012625570604,Ad - 2,AD02 - VID - LIMITE_ALTO - NV - 002,2248174865928391,{{product.name}} 2026-06-19-be98821887421e2d61c82e9a353adf06,CC_ES_ESP_VID_LIMITE_ALTO_NV_002,VID,LIMITE_ALTO,NV,002,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012626150604,Elena Santana - ES - ESP - (pg_22091) - 5,Elena Santana - ES - ESP - (pg_22091) - 5,120249012625780604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012625740604,Ad - 3,AD03 - VID - LIMITE_ALTO - NV - 003,3702818916522785,{{product.name}} 2026-06-19-f1e494c788df4a1e2b04e478c86f5300,CC_ES_ESP_VID_LIMITE_ALTO_NV_003,VID,LIMITE_ALTO,NV,003,high,thumbnail visual mostra cartão + valor 600/6000 + CTA; texto TARJETA DISPONIBLE; video title NV,0,0,
120249012626120604,Elena Santana - ES - ESP - (pg_22091) - 6,Elena Santana - ES - ESP - (pg_22091) - 6,120249012625800604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012626010604,Ad - 1,AD01 - VID - LIMITE_ALTO - NV - 001,1725560725134726,{{product.name}} 2026-06-19-49afe834d283bc9e1e3d2f6afc50ef06,CC_ES_ESP_VID_LIMITE_ALTO_NV_001,VID,LIMITE_ALTO,NV,001,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012626120604,Elena Santana - ES - ESP - (pg_22091) - 6,Elena Santana - ES - ESP - (pg_22091) - 6,120249012625800604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012625550604,Ad - 2,AD02 - VID - LIMITE_ALTO - NV - 002,1399124965378915,{{product.name}} 2026-06-19-b9829e2d6ff1438a8a75a1e095056d3d,CC_ES_ESP_VID_LIMITE_ALTO_NV_002,VID,LIMITE_ALTO,NV,002,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012626120604,Elena Santana - ES - ESP - (pg_22091) - 6,Elena Santana - ES - ESP - (pg_22091) - 6,120249012625800604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012625870604,Ad - 3,AD03 - VID - LIMITE_ALTO - NV - 003,1847000136260320,{{product.name}} 2026-06-19-903e3ab86fe2a5af01f5ee654312cc60,CC_ES_ESP_VID_LIMITE_ALTO_NV_003,VID,LIMITE_ALTO,NV,003,high,thumbnail visual mostra cartão + valor 600/6000 + CTA; texto TARJETA DISPONIBLE; video title NV,0,0,
120249012625510604,Elena Santana - ES - ESP - (pg_22091) - 7,Elena Santana - ES - ESP - (pg_22091) - 7,120249012625770604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012626040604,Ad - 1,AD01 - VID - LIMITE_ALTO - NV - 001,1362454782451275,{{product.name}} 2026-06-19-2d7ebf7099b0adda6a9d432859f2038b,CC_ES_ESP_VID_LIMITE_ALTO_NV_001,VID,LIMITE_ALTO,NV,001,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012625510604,Elena Santana - ES - ESP - (pg_22091) - 7,Elena Santana - ES - ESP - (pg_22091) - 7,120249012625770604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012625940604,Ad - 2,AD02 - VID - LIMITE_ALTO - NV - 002,1006132245447878,{{product.name}} 2026-06-19-998f8e8e3f226ccc17041a8808ecfd0c,CC_ES_ESP_VID_LIMITE_ALTO_NV_002,VID,LIMITE_ALTO,NV,002,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012625510604,Elena Santana - ES - ESP - (pg_22091) - 7,Elena Santana - ES - ESP - (pg_22091) - 7,120249012625770604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012626190604,Ad - 3,AD03 - VID - LIMITE_ALTO - NV - 003,1610080377378604,{{product.name}} 2026-06-19-8fa51458cf690ed37559d56c2aea431f,CC_ES_ESP_VID_LIMITE_ALTO_NV_003,VID,LIMITE_ALTO,NV,003,high,thumbnail visual mostra cartão + valor 600/6000 + CTA; texto TARJETA DISPONIBLE; video title NV,0,0,
120249012626110604,Elena Santana - ES - ESP - (pg_22091) - 8,Elena Santana - ES - ESP - (pg_22091) - 8,120249012625830604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012626340604,Ad - 1,AD01 - VID - LIMITE_ALTO - NV - 001,1545523053607132,{{product.name}} 2026-06-19-569a21e81057765c306d76e4f5dcd8ab,CC_ES_ESP_VID_LIMITE_ALTO_NV_001,VID,LIMITE_ALTO,NV,001,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012626110604,Elena Santana - ES - ESP - (pg_22091) - 8,Elena Santana - ES - ESP - (pg_22091) - 8,120249012625830604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012625600604,Ad - 2,AD02 - VID - LIMITE_ALTO - NV - 002,1941009046618569,{{product.name}} 2026-06-19-2ec531a471e832bcff2b2ff54eb2900d,CC_ES_ESP_VID_LIMITE_ALTO_NV_002,VID,LIMITE_ALTO,NV,002,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012626110604,Elena Santana - ES - ESP - (pg_22091) - 8,Elena Santana - ES - ESP - (pg_22091) - 8,120249012625830604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012625750604,Ad - 3,AD03 - VID - LIMITE_ALTO - NV - 003,2988559044681932,{{product.name}} 2026-06-19-d729d6d9b7c0fb8197342e4ff5df7802,CC_ES_ESP_VID_LIMITE_ALTO_NV_003,VID,LIMITE_ALTO,NV,003,high,thumbnail visual mostra cartão + valor 600/6000 + CTA; texto TARJETA DISPONIBLE; video title NV,0,0,
120249012626290604,Elena Santana - ES - ESP - (pg_22091) - 9,Elena Santana - ES - ESP - (pg_22091) - 9,120249012625840604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012626080604,Ad - 1,AD01 - VID - LIMITE_ALTO - NV - 001,986834110724604,{{product.name}} 2026-06-19-08b814140f3c1d599be7c55fa29ce703,CC_ES_ESP_VID_LIMITE_ALTO_NV_001,VID,LIMITE_ALTO,NV,001,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012626290604,Elena Santana - ES - ESP - (pg_22091) - 9,Elena Santana - ES - ESP - (pg_22091) - 9,120249012625840604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012625580604,Ad - 2,AD02 - VID - LIMITE_ALTO - NV - 002,1791675138501861,{{product.name}} 2026-06-19-7bfc4e5d71d5f2709a72e76445d12e45,CC_ES_ESP_VID_LIMITE_ALTO_NV_002,VID,LIMITE_ALTO,NV,002,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012626290604,Elena Santana - ES - ESP - (pg_22091) - 9,Elena Santana - ES - ESP - (pg_22091) - 9,120249012625840604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012626200604,Ad - 3,AD03 - VID - LIMITE_ALTO - NV - 003,1638833837174614,{{product.name}} 2026-06-19-88b86e2a99eb8b40a53d1a568f2b936f,CC_ES_ESP_VID_LIMITE_ALTO_NV_003,VID,LIMITE_ALTO,NV,003,high,thumbnail visual mostra cartão + valor 600/6000 + CTA; texto TARJETA DISPONIBLE; video title NV,0,0,
120249012625530604,Elena Santana - ES - ESP - (pg_22091) - 10,Elena Santana - ES - ESP - (pg_22091) - 10,120249012625760604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012626060604,Ad - 1,AD01 - VID - LIMITE_ALTO - NV - 001,1753717795624447,{{product.name}} 2026-06-19-5ef39a766d9b324a3ad833349bebf1ab,CC_ES_ESP_VID_LIMITE_ALTO_NV_001,VID,LIMITE_ALTO,NV,001,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012625530604,Elena Santana - ES - ESP - (pg_22091) - 10,Elena Santana - ES - ESP - (pg_22091) - 10,120249012625760604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012625540604,Ad - 2,AD02 - VID - LIMITE_ALTO - NV - 002,1449917187166319,{{product.name}} 2026-06-19-f41fccc7c57b2c9f3699b3c124cab03d,CC_ES_ESP_VID_LIMITE_ALTO_NV_002,VID,LIMITE_ALTO,NV,002,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012625530604,Elena Santana - ES - ESP - (pg_22091) - 10,Elena Santana - ES - ESP - (pg_22091) - 10,120249012625760604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012626240604,Ad - 3,AD03 - VID - LIMITE_ALTO - NV - 003,1002755279418206,{{product.name}} 2026-06-19-520beb7448eece941d7db22eb21107c3,CC_ES_ESP_VID_LIMITE_ALTO_NV_003,VID,LIMITE_ALTO,NV,003,high,thumbnail visual mostra cartão + valor 600/6000 + CTA; texto TARJETA DISPONIBLE; video title NV,0,0,
120249012626140604,Elena Santana - ES - ESP - (pg_22091) - 11,Elena Santana - ES - ESP - (pg_22091) - 11,120249012625850604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012626360604,Ad - 1,AD01 - VID - LIMITE_ALTO - NV - 001,2082036916039257,{{product.name}} 2026-06-19-d2ec9b1a48d293bd206142847b88556d,CC_ES_ESP_VID_LIMITE_ALTO_NV_001,VID,LIMITE_ALTO,NV,001,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012626140604,Elena Santana - ES - ESP - (pg_22091) - 11,Elena Santana - ES - ESP - (pg_22091) - 11,120249012625850604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012625590604,Ad - 2,AD02 - VID - LIMITE_ALTO - NV - 002,1721877492299471,{{product.name}} 2026-06-19-1291604020afade73480103a4c808917,CC_ES_ESP_VID_LIMITE_ALTO_NV_002,VID,LIMITE_ALTO,NV,002,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012626140604,Elena Santana - ES - ESP - (pg_22091) - 11,Elena Santana - ES - ESP - (pg_22091) - 11,120249012625850604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012626210604,Ad - 3,AD03 - VID - LIMITE_ALTO - NV - 003,1298843391988997,{{product.name}} 2026-06-19-440b26eb72d71ca3ef215fbe13e00811,CC_ES_ESP_VID_LIMITE_ALTO_NV_003,VID,LIMITE_ALTO,NV,003,high,thumbnail visual mostra cartão + valor 600/6000 + CTA; texto TARJETA DISPONIBLE; video title NV,0,0,
120249012625520604,Elena Santana - ES - ESP - (pg_22091) - 12,Elena Santana - ES - ESP - (pg_22091) - 12,120249012625890604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012625980604,Ad - 1,AD01 - VID - LIMITE_ALTO - NV - 001,2944662072535632,{{product.name}} 2026-06-19-708ef564ed5ad7cd280cf674029ffe6b,CC_ES_ESP_VID_LIMITE_ALTO_NV_001,VID,LIMITE_ALTO,NV,001,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012625520604,Elena Santana - ES - ESP - (pg_22091) - 12,Elena Santana - ES - ESP - (pg_22091) - 12,120249012625890604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012625660604,Ad - 2,AD02 - VID - LIMITE_ALTO - NV - 002,1701698437712930,{{product.name}} 2026-06-19-97bdf81b0eb5d2e380ed06410b64b47f,CC_ES_ESP_VID_LIMITE_ALTO_NV_002,VID,LIMITE_ALTO,NV,002,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012625520604,Elena Santana - ES - ESP - (pg_22091) - 12,Elena Santana - ES - ESP - (pg_22091) - 12,120249012625890604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012626250604,Ad - 3,AD03 - VID - LIMITE_ALTO - NV - 003,27801597669481420,{{product.name}} 2026-06-19-b72c17d6e17b7688313f25bc080843c0,CC_ES_ESP_VID_LIMITE_ALTO_NV_003,VID,LIMITE_ALTO,NV,003,high,thumbnail visual mostra cartão + valor 600/6000 + CTA; texto TARJETA DISPONIBLE; video title NV,0,0,
120249012625450604,Elena Santana - ES - ESP - (pg_22091) - 13,Elena Santana - ES - ESP - (pg_22091) - 13,120249012625650604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012626020604,Ad - 1,AD01 - VID - LIMITE_ALTO - NV - 001,1245561760837911,{{product.name}} 2026-06-19-08f88c3c59a3c66269151bec5a9539b6,CC_ES_ESP_VID_LIMITE_ALTO_NV_001,VID,LIMITE_ALTO,NV,001,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012625450604,Elena Santana - ES - ESP - (pg_22091) - 13,Elena Santana - ES - ESP - (pg_22091) - 13,120249012625650604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012625690604,Ad - 2,AD02 - VID - LIMITE_ALTO - NV - 002,3045432145814101,{{product.name}} 2026-06-19-115994b44ba2fa3b4660672a88269daa,CC_ES_ESP_VID_LIMITE_ALTO_NV_002,VID,LIMITE_ALTO,NV,002,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012625450604,Elena Santana - ES - ESP - (pg_22091) - 13,Elena Santana - ES - ESP - (pg_22091) - 13,120249012625650604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012626280604,Ad - 3,AD03 - VID - LIMITE_ALTO - NV - 003,1727897391560981,{{product.name}} 2026-06-19-1a9877bc2cea3d725e3614a7f968c07a,CC_ES_ESP_VID_LIMITE_ALTO_NV_003,VID,LIMITE_ALTO,NV,003,high,thumbnail visual mostra cartão + valor 600/6000 + CTA; texto TARJETA DISPONIBLE; video title NV,0,0,
120249012625490604,Elena Santana - ES - ESP - (pg_22091) - 14,Elena Santana - ES - ESP - (pg_22091) - 14,120249012625880604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012626050604,Ad - 1,AD01 - VID - LIMITE_ALTO - NV - 001,4527476997576225,{{product.name}} 2026-06-19-501191827a0e26ce78f4de009cd84a3c,CC_ES_ESP_VID_LIMITE_ALTO_NV_001,VID,LIMITE_ALTO,NV,001,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012625490604,Elena Santana - ES - ESP - (pg_22091) - 14,Elena Santana - ES - ESP - (pg_22091) - 14,120249012625880604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012625680604,Ad - 2,AD02 - VID - LIMITE_ALTO - NV - 002,880230041791242,{{product.name}} 2026-06-19-e47d6ada442a8ac36beb43cc72935aa9,CC_ES_ESP_VID_LIMITE_ALTO_NV_002,VID,LIMITE_ALTO,NV,002,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012625490604,Elena Santana - ES - ESP - (pg_22091) - 14,Elena Santana - ES - ESP - (pg_22091) - 14,120249012625880604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012626270604,Ad - 3,AD03 - VID - LIMITE_ALTO - NV - 003,1311223531073749,{{product.name}} 2026-06-19-7eb4deae9f548f64facb16c4268e0b5d,CC_ES_ESP_VID_LIMITE_ALTO_NV_003,VID,LIMITE_ALTO,NV,003,high,thumbnail visual mostra cartão + valor 600/6000 + CTA; texto TARJETA DISPONIBLE; video title NV,0,0,
120249012625460604,Elena Santana - ES - ESP - (pg_22091) - 15,Elena Santana - ES - ESP - (pg_22091) - 15,120249012625860604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012626000604,Ad - 1,AD01 - VID - LIMITE_ALTO - NV - 001,1312511971086906,{{product.name}} 2026-06-19-54b9620036653cbe3275b46f0765eab0,CC_ES_ESP_VID_LIMITE_ALTO_NV_001,VID,LIMITE_ALTO,NV,001,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012625460604,Elena Santana - ES - ESP - (pg_22091) - 15,Elena Santana - ES - ESP - (pg_22091) - 15,120249012625860604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012625670604,Ad - 2,AD02 - VID - LIMITE_ALTO - NV - 002,989630050648271,{{product.name}} 2026-06-19-d77163fbe458fcf25fa828aad94250a1,CC_ES_ESP_VID_LIMITE_ALTO_NV_002,VID,LIMITE_ALTO,NV,002,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012625460604,Elena Santana - ES - ESP - (pg_22091) - 15,Elena Santana - ES - ESP - (pg_22091) - 15,120249012625860604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012626260604,Ad - 3,AD03 - VID - LIMITE_ALTO - NV - 003,940007799070164,{{product.name}} 2026-06-19-b73a83ed821bf8667042104e30f6f036,CC_ES_ESP_VID_LIMITE_ALTO_NV_003,VID,LIMITE_ALTO,NV,003,high,thumbnail visual mostra cartão + valor 600/6000 + CTA; texto TARJETA DISPONIBLE; video title NV,0,0,
120249012625500604,Elena Santana - ES - ESP - (pg_22091) - 16,Elena Santana - ES - ESP - (pg_22091) - 16,120249012625950604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012626030604,Ad - 1,AD01 - VID - LIMITE_ALTO - NV - 001,2959164027619720,{{product.name}} 2026-06-19-b4caafd5eee3ffb7a2314ea5642ee033,CC_ES_ESP_VID_LIMITE_ALTO_NV_001,VID,LIMITE_ALTO,NV,001,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012625500604,Elena Santana - ES - ESP - (pg_22091) - 16,Elena Santana - ES - ESP - (pg_22091) - 16,120249012625950604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012625630604,Ad - 2,AD02 - VID - LIMITE_ALTO - NV - 002,4229947007149220,{{product.name}} 2026-06-19-68e69d07e86c7b3ba68c031a74d33396,CC_ES_ESP_VID_LIMITE_ALTO_NV_002,VID,LIMITE_ALTO,NV,002,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
