domain,article_type,source_domain_stage,country,vertical,product_guess,product_slug,pair_key,slug,url,reference_rec_url,reference_p1_url,reference_p1_slug,reference_pair_status,lastmod,image_urls,source_sitemap
utua.pe,REC,UTUA_P1,cc,cmr,Visa Signature,visa-signature,cc-cmr-visa-signature,cc-cmr-visa-signature-p1,https://utua.pe/cc-cmr-visa-signature-p1/,https://utua.pe/cc-cmr-visa-signature-p1/,https://utua.pe/cc-cmr-visa-signature-p2/,cc-cmr-visa-signature-p2,REC+P1,2024-05-08T14:05:05+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,cc,crediscotia,Visa Unica,visa-unica,cc-crediscotia-visa-unica,cc-crediscotia-visa-unica-p1,https://utua.pe/cc-crediscotia-visa-unica-p1/,https://utua.pe/cc-crediscotia-visa-unica-p1/,https://utua.pe/cc-crediscotia-visa-unica-p2/,cc-crediscotia-visa-unica-p2,REC+P1,2024-05-07T21:55:00+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,cc,falabella,Cmr Visa,cmr-visa,cc-falabella-cmr-visa,cc-falabella-cmr-visa-p1,https://utua.pe/cc-falabella-cmr-visa-p1/,https://utua.pe/cc-falabella-cmr-visa-p1/,https://utua.pe/cc-falabella-cmr-visa-p2/,cc-falabella-cmr-visa-p2,REC+P1,2024-05-08T13:21:55+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,cc,gnb,Visa Oro,visa-oro,cc-gnb-visa-oro,cc-gnb-visa-oro-p1,https://utua.pe/cc-gnb-visa-oro-p1/,https://utua.pe/cc-gnb-visa-oro-p1/,https://utua.pe/cc-gnb-visa-oro-p2/,cc-gnb-visa-oro-p2,REC+P1,2024-05-07T22:06:23+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,cc,interbank,Amex Blue,amex-blue,cc-interbank-amex-blue,cc-interbank-amex-blue-p1,https://utua.pe/cc-interbank-amex-blue-p1/,https://utua.pe/cc-interbank-amex-blue-p1/,https://utua.pe/cc-interbank-amex-blue-p2/,cc-interbank-amex-blue-p2,REC+P1,2024-05-07T21:42:43+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,cc,interbank,Amex Gold,amex-gold,cc-interbank-amex-gold,cc-interbank-amex-gold-p1,https://utua.pe/cc-interbank-amex-gold-p1/,https://utua.pe/cc-interbank-amex-gold-p1/,https://utua.pe/cc-interbank-amex-gold-p2/,cc-interbank-amex-gold-p2,REC+P1,2024-05-08T13:58:45+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,cc,interbank,Visa Access,visa-access,cc-interbank-visa-access,cc-interbank-visa-access-p1,https://utua.pe/cc-interbank-visa-access-p1/,https://utua.pe/cc-interbank-visa-access-p1/,https://utua.pe/cc-interbank-visa-access-p2/,cc-interbank-visa-access-p2,REC+P1,2024-05-07T22:16:47+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,cc,interbank,Visa Clasica,visa-clasica,cc-interbank-visa-clasica,cc-interbank-visa-clasica-p1,https://utua.pe/cc-interbank-visa-clasica-p1/,https://utua.pe/cc-interbank-visa-clasica-p1/,https://utua.pe/cc-interbank-visa-clasica-p2/,cc-interbank-visa-clasica-p2,REC+P1,2024-05-07T20:59:40+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,cc,oh,Visa,visa,cc-oh-visa,cc-oh-visa-p1,https://utua.pe/cc-oh-visa-p1/,https://utua.pe/cc-oh-visa-p1/,https://utua.pe/cc-oh-visa-p2/,cc-oh-visa-p2,REC+P1,2024-05-07T22:14:57+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,cc,prepago,Maximo,maximo,cc-prepago-maximo,cc-prepago-maximo-p1,https://utua.pe/cc-prepago-maximo-p1/,https://utua.pe/cc-prepago-maximo-p1/,https://utua.pe/cc-prepago-maximo-p2/,cc-prepago-maximo-p2,REC+P1,2024-05-08T13:33:11+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,cc,prepago,Visa Tebca,visa-tebca,cc-prepago-visa-tebca,cc-prepago-visa-tebca-p1,https://utua.pe/cc-prepago-visa-tebca-p1/,https://utua.pe/cc-prepago-visa-tebca-p1/,https://utua.pe/cc-prepago-visa-tebca-p2/,cc-prepago-visa-tebca-p2,REC+P1,2024-05-08T13:45:33+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,cc,ripley,Debito,debito,cc-ripley-debito,cc-ripley-debito-p1,https://utua.pe/cc-ripley-debito-p1/,https://utua.pe/cc-ripley-debito-p1/,https://utua.pe/cc-ripley-debito-p2/,cc-ripley-debito-p2,REC+P1,2024-05-08T13:41:02+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,cc,scotiabank,Master Black,master-black,cc-scotiabank-master-black,cc-scotiabank-master-black-p1,https://utua.pe/cc-scotiabank-master-black-p1/,https://utua.pe/cc-scotiabank-master-black-p1/,https://utua.pe/cc-scotiabank-master-black-p2/,cc-scotiabank-master-black-p2,REC+P1,2024-05-08T13:14:16+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,cc,scotiabank,Visa Platinum,visa-platinum,cc-scotiabank-visa-platinum,cc-scotiabank-visa-platinum-p1,https://utua.pe/cc-scotiabank-visa-platinum-p1/,https://utua.pe/cc-scotiabank-visa-platinum-p1/,https://utua.pe/cc-scotiabank-visa-platinum-p2/,cc-scotiabank-visa-platinum-p2,REC+P1,2024-05-07T21:21:29+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,cc,scotibank,Clasica,clasica,cc-scotibank-clasica,cc-scotibank-clasica-p1,https://utua.pe/cc-scotibank-clasica-p1/,https://utua.pe/cc-scotibank-clasica-p1/,https://utua.pe/cc-scotibank-clasica-p2/,cc-scotibank-clasica-p2,REC+P1,2024-05-08T13:09:39+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,cc,viabcp,Amex Platinum Latam,amex-platinum-latam,cc-viabcp-amex-platinum-latam,cc-viabcp-amex-platinum-latam-p1,https://utua.pe/cc-viabcp-amex-platinum-latam-p1/,https://utua.pe/cc-viabcp-amex-platinum-latam-p1/,https://utua.pe/cc-viabcp-amex-platinum-latam-p2/,cc-viabcp-amex-platinum-latam-p2,REC+P1,2024-05-08T13:27:02+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,cc,visa,Compras Bbva,compras-bbva,cc-visa-compras-bbva,cc-visa-compras-bbva-p1,https://utua.pe/cc-visa-compras-bbva-p1/,https://utua.pe/cc-visa-compras-bbva-p1/,https://utua.pe/cc-visa-compras-bbva-p2/,cc-visa-compras-bbva-p2,REC+P1,2024-05-08T13:38:31+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,cc,visa,Infinite Scotiabank,infinite-scotiabank,cc-visa-infinite-scotiabank,cc-visa-infinite-scotiabank-p1,https://utua.pe/cc-visa-infinite-scotiabank-p1/,https://utua.pe/cc-visa-infinite-scotiabank-p1/,https://utua.pe/cc-visa-infinite-scotiabank-p2/,cc-visa-infinite-scotiabank-p2,REC+P1,2024-05-08T13:05:44+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,emp,adelanto,De Sueldo Bcp,de-sueldo-bcp,emp-adelanto-de-sueldo-bcp,emp-adelanto-de-sueldo-bcp-p1,https://utua.pe/emp-adelanto-de-sueldo-bcp-p1/,https://utua.pe/emp-adelanto-de-sueldo-bcp-p1/,https://utua.pe/emp-adelanto-de-sueldo-bcp-p2/,emp-adelanto-de-sueldo-bcp-p2,REC+P1,2024-05-14T04:48:38+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,emp,bbva,Personal Online,personal-online,emp-bbva-personal-online,emp-bbva-personal-online-p1,https://utua.pe/emp-bbva-personal-online-p1/,https://utua.pe/emp-bbva-personal-online-p1/,https://utua.pe/emp-bbva-personal-online-p2/,emp-bbva-personal-online-p2,REC+P1,2024-05-13T18:29:50+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,emp,bcp,Hipotecario,hipotecario,emp-bcp-hipotecario,emp-bcp-hipotecario-p1,https://utua.pe/emp-bcp-hipotecario-p1/,https://utua.pe/emp-bcp-hipotecario-p1/,https://utua.pe/emp-bcp-hipotecario-p2/,emp-bcp-hipotecario-p2,REC+P1,2024-05-14T04:39:01+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,emp,bcp,Personal Efectivo,personal-efectivo,emp-bcp-personal-efectivo,emp-bcp-personal-efectivo-p1,https://utua.pe/emp-bcp-personal-efectivo-p1/,https://utua.pe/emp-bcp-personal-efectivo-p1/,https://utua.pe/emp-bcp-personal-efectivo-p2/,emp-bcp-personal-efectivo-p2,REC+P1,2024-01-18T12:22:40+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,emp,bcp,Prestamo Tarjetero,prestamo-tarjetero,emp-bcp-prestamo-tarjetero,emp-bcp-prestamo-tarjetero-p1,https://utua.pe/emp-bcp-prestamo-tarjetero-p1/,https://utua.pe/emp-bcp-prestamo-tarjetero-p1/,https://utua.pe/emp-bcp-prestamo-tarjetero-p2/,emp-bcp-prestamo-tarjetero-p2,REC+P1,2024-05-14T04:19:48+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,emp,caja,Cusco Credito Personal,cusco-credito-personal,emp-caja-cusco-credito-personal,emp-caja-cusco-credito-personal-p1,https://utua.pe/emp-caja-cusco-credito-personal-p1/,https://utua.pe/emp-caja-cusco-credito-personal-p1/,https://utua.pe/emp-caja-cusco-credito-personal-p2/,emp-caja-cusco-credito-personal-p2,REC+P1,2024-05-14T04:53:08+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,emp,caja,Maynas Credito Personal,maynas-credito-personal,emp-caja-maynas-credito-personal,emp-caja-maynas-credito-personal-p1,https://utua.pe/emp-caja-maynas-credito-personal-p1/,https://utua.pe/emp-caja-maynas-credito-personal-p1/,https://utua.pe/emp-caja-maynas-credito-personal-p2/,emp-caja-maynas-credito-personal-p2,REC+P1,2024-05-14T04:53:21+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,emp,cp,Descuento Por Planilla,descuento-por-planilla,emp-cp-descuento-por-planilla,emp-cp-descuento-por-planilla-p1,https://utua.pe/emp-cp-descuento-por-planilla-p1/,https://utua.pe/emp-cp-descuento-por-planilla-p1/,https://utua.pe/emp-cp-descuento-por-planilla-p2/,emp-cp-descuento-por-planilla-p2,REC+P1,2024-05-14T04:39:33+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,emp,cp,Libre Disponibilidad,libre-disponibilidad,emp-cp-libre-disponibilidad,emp-cp-libre-disponibilidad-p1,https://utua.pe/emp-cp-libre-disponibilidad-p1/,https://utua.pe/emp-cp-libre-disponibilidad-p1/,https://utua.pe/emp-cp-libre-disponibilidad-p2/,emp-cp-libre-disponibilidad-p2,REC+P1,2024-05-14T04:29:44+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,emp,credinka,Credito Consumo Personal,credito-consumo-personal,emp-credinka-credito-consumo-personal,emp-credinka-credito-consumo-personal-p1,https://utua.pe/emp-credinka-credito-consumo-personal-p1/,https://utua.pe/emp-credinka-credito-consumo-personal-p1/,https://utua.pe/emp-credinka-credito-consumo-personal-p2/,emp-credinka-credito-consumo-personal-p2,REC+P1,2024-05-13T12:45:38+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,emp,credito,De Estudios Bcp,de-estudios-bcp,emp-credito-de-estudios-bcp,emp-credito-de-estudios-bcp-p1,https://utua.pe/emp-credito-de-estudios-bcp-p1/,https://utua.pe/emp-credito-de-estudios-bcp-p1/,https://utua.pe/emp-credito-de-estudios-bcp-p2/,emp-credito-de-estudios-bcp-p2,REC+P1,2024-01-18T12:19:22+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,emp,credito,Hipotecario Bbva,hipotecario-bbva,emp-credito-hipotecario-bbva,emp-credito-hipotecario-bbva-p1,https://utua.pe/emp-credito-hipotecario-bbva-p1/,https://utua.pe/emp-credito-hipotecario-bbva-p1/,https://utua.pe/emp-credito-hipotecario-bbva-p2/,emp-credito-hipotecario-bbva-p2,REC+P1,2024-05-13T13:02:39+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,emp,credito,Mivivienda Bcp,mivivienda-bcp,emp-credito-mivivienda-bcp,emp-credito-mivivienda-bcp-p1,https://utua.pe/emp-credito-mivivienda-bcp-p1/,https://utua.pe/emp-credito-mivivienda-bcp-p1/,https://utua.pe/emp-credito-mivivienda-bcp-p2/,emp-credito-mivivienda-bcp-p2,REC+P1,2024-01-18T12:23:47+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,emp,credito,Personal De Caja Sullana,personal-de-caja-sullana,emp-credito-personal-de-caja-sullana,emp-credito-personal-de-caja-sullana-p1,https://utua.pe/emp-credito-personal-de-caja-sullana-p1/,https://utua.pe/emp-credito-personal-de-caja-sullana-p1/,https://utua.pe/emp-credito-personal-de-caja-sullana-p2/,emp-credito-personal-de-caja-sullana-p2,REC+P1,2024-05-13T12:37:21+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,emp,falabella,Personal Prestamo Efectivo,personal-prestamo-efectivo,emp-falabella-personal-prestamo-efectivo,emp-falabella-personal-prestamo-efectivo-p1,https://utua.pe/emp-falabella-personal-prestamo-efectivo-p1/,https://utua.pe/emp-falabella-personal-prestamo-efectivo-p1/,https://utua.pe/emp-falabella-personal-prestamo-efectivo-p2/,emp-falabella-personal-prestamo-efectivo-p2,REC+P1,2024-05-14T04:51:44+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,emp,interbank,Personal Efectivo,personal-efectivo,emp-interbank-personal-efectivo,emp-interbank-personal-efectivo-p1,https://utua.pe/emp-interbank-personal-efectivo-p1/,https://utua.pe/emp-interbank-personal-efectivo-p1/,https://utua.pe/emp-interbank-personal-efectivo-p2/,emp-interbank-personal-efectivo-p2,REC+P1,2024-05-14T04:25:18+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,emp,prestamo,Caja Maynas,caja-maynas,emp-prestamo-caja-maynas,emp-prestamo-caja-maynas-p1,https://utua.pe/emp-prestamo-caja-maynas-p1/,https://utua.pe/emp-prestamo-caja-maynas-p1/,https://utua.pe/emp-prestamo-caja-maynas-p2/,emp-prestamo-caja-maynas-p2,REC+P1,2024-05-13T13:06:32+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,emp,prestamo,Libre Disponibilidad,libre-disponibilidad,emp-prestamo-libre-disponibilidad,emp-prestamo-libre-disponibilidad-p1,https://utua.pe/emp-prestamo-libre-disponibilidad-p1/,https://utua.pe/emp-prestamo-libre-disponibilidad-p1/,https://utua.pe/emp-prestamo-libre-disponibilidad-p2/,emp-prestamo-libre-disponibilidad-p2,REC+P1,2024-05-14T04:09:48+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,emp,prestamo,Personal Banco Pichincha,personal-banco-pichincha,emp-prestamo-personal-banco-pichincha,emp-prestamo-personal-banco-pichincha-p1,https://utua.pe/emp-prestamo-personal-banco-pichincha-p1/,https://utua.pe/emp-prestamo-personal-banco-pichincha-p1/,https://utua.pe/emp-prestamo-personal-banco-pichincha-p2/,emp-prestamo-personal-banco-pichincha-p2,REC+P1,2024-05-13T12:37:16+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,emp,prestamo,Personal Caja Arequipa,personal-caja-arequipa,emp-prestamo-personal-caja-arequipa,emp-prestamo-personal-caja-arequipa-p1,https://utua.pe/emp-prestamo-personal-caja-arequipa-p1/,https://utua.pe/emp-prestamo-personal-caja-arequipa-p1/,https://utua.pe/emp-prestamo-personal-caja-arequipa-p2/,emp-prestamo-personal-caja-arequipa-p2,REC+P1,2024-05-13T12:42:45+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,emp,prestamo,Personal Scotiabank,personal-scotiabank,emp-prestamo-personal-scotiabank,emp-prestamo-personal-scotiabank-p1,https://utua.pe/emp-prestamo-personal-scotiabank-p1/,https://utua.pe/emp-prestamo-personal-scotiabank-p1/,https://utua.pe/emp-prestamo-personal-scotiabank-p2/,emp-prestamo-personal-scotiabank-p2,REC+P1,2023-12-07T20:12:39+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,emp,prestamo,Ripley Efectivo,ripley-efectivo,emp-prestamo-ripley-efectivo,emp-prestamo-ripley-efectivo-p1,https://utua.pe/emp-prestamo-ripley-efectivo-p1/,https://utua.pe/emp-prestamo-ripley-efectivo-p1/,https://utua.pe/emp-prestamo-ripley-efectivo-p2/,emp-prestamo-ripley-efectivo-p2,REC+P1,2024-05-14T03:58:58+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,emp,prestamo,Ripley Super Efectivo,ripley-super-efectivo,emp-prestamo-ripley-super-efectivo,emp-prestamo-ripley-super-efectivo-p1,https://utua.pe/emp-prestamo-ripley-super-efectivo-p1/,https://utua.pe/emp-prestamo-ripley-super-efectivo-p1/,https://utua.pe/emp-prestamo-ripley-super-efectivo-p2/,emp-prestamo-ripley-super-efectivo-p2,REC+P1,2024-05-14T04:00:15+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,emp,scotiabank,Adelanto De Sueldo,adelanto-de-sueldo,emp-scotiabank-adelanto-de-sueldo,emp-scotiabank-adelanto-de-sueldo-p1,https://utua.pe/emp-scotiabank-adelanto-de-sueldo-p1/,https://utua.pe/emp-scotiabank-adelanto-de-sueldo-p1/,https://utua.pe/emp-scotiabank-adelanto-de-sueldo-p2/,emp-scotiabank-adelanto-de-sueldo-p2,REC+P1,2024-05-14T04:26:57+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,emp,scotiabank,Libre Disponibilidad,libre-disponibilidad,emp-scotiabank-libre-disponibilidad,emp-scotiabank-libre-disponibilidad-p1,https://utua.pe/emp-scotiabank-libre-disponibilidad-p1/,https://utua.pe/emp-scotiabank-libre-disponibilidad-p1/,https://utua.pe/emp-scotiabank-libre-disponibilidad-p2/,emp-scotiabank-libre-disponibilidad-p2,REC+P1,2024-05-13T12:58:10+00:00,,https://utua.pe/post-sitemap.xml
utua.pe,REC,UTUA_P1,emp,yevo,Prestamo,prestamo,emp-yevo-prestamo,emp-yevo-prestamo-p1,https://utua.pe/emp-yevo-prestamo-p1/,https://utua.pe/emp-yevo-prestamo-p1/,https://utua.pe/emp-yevo-prestamo-p2/,emp-yevo-prestamo-p2,REC+P1,2024-05-13T13:04:41+00:00,,https://utua.pe/post-sitemap.xml
