domain,article_type,source_domain_stage,country,vertical,product_guess,product_slug,pair_key,slug,url,reference_rec_url,reference_p1_url,reference_p1_slug,reference_pair_status,lastmod,image_urls,source_sitemap
utua.es,REC,UTUA_P1,cc,bbva,Visa Platinum,visa-platinum,cc-bbva-visa-platinum,cc-bbva-visa-platinum-p1,https://utua.es/cc-bbva-visa-platinum-p1/,https://utua.es/cc-bbva-visa-platinum-p1/,https://utua.es/cc-bbva-visa-platinum-p2/,cc-bbva-visa-platinum-p2,REC+P1,2024-05-07T18:05:16+00:00,,https://utua.es/post-sitemap2.xml
utua.es,REC,UTUA_P1,cc,bkcard,Bankinter,bankinter,cc-bkcard-bankinter,cc-bkcard-bankinter-p1,https://utua.es/cc-bkcard-bankinter-p1/,https://utua.es/cc-bkcard-bankinter-p1/,https://utua.es/cc-bkcard-bankinter-p2/,cc-bkcard-bankinter-p2,REC+P1,2024-11-14T10:58:18+00:00,,https://utua.es/post-sitemap2.xml
utua.es,REC,UTUA_P1,cc,caixa,Mycard,mycard,cc-caixa-mycard,cc-caixa-mycard-p1,https://utua.es/cc-caixa-mycard-p1/,https://utua.es/cc-caixa-mycard-p1/,https://utua.es/cc-caixa-mycard-p2/,cc-caixa-mycard-p2,REC+P1,2024-03-12T21:16:04+00:00,,https://utua.es/post-sitemap2.xml
utua.es,REC,UTUA_P1,cc,caixa,Repsol Visa,repsol-visa,cc-caixa-repsol-visa,cc-caixa-repsol-visa-p1,https://utua.es/cc-caixa-repsol-visa-p1/,https://utua.es/cc-caixa-repsol-visa-p1/,https://utua.es/cc-caixa-repsol-visa-p2/,cc-caixa-repsol-visa-p2,REC+P1,2024-03-12T21:21:43+00:00,,https://utua.es/post-sitemap2.xml
utua.es,REC,UTUA_P1,cc,caixa,Visaego,visaego,cc-caixa-visaego,cc-caixa-visaego-p1,https://utua.es/cc-caixa-visaego-p1/,https://utua.es/cc-caixa-visaego-p1/,https://utua.es/cc-caixa-visaego-p2/,cc-caixa-visaego-p2,REC+P1,2024-03-12T21:17:37+00:00,,https://utua.es/post-sitemap2.xml
utua.es,REC,UTUA_P1,cc,caixabank,Tarjeta Mycard,tarjeta-mycard,cc-caixabank-tarjeta-mycard,cc-caixabank-tarjeta-mycard-p1,https://utua.es/cc-caixabank-tarjeta-mycard-p1/,https://utua.es/cc-caixabank-tarjeta-mycard-p1/,https://utua.es/cc-caixabank-tarjeta-mycard-p2/,cc-caixabank-tarjeta-mycard-p2,REC+P1,2025-05-21T17:04:19+00:00,,https://utua.es/post-sitemap1.xml
utua.es,REC,UTUA_P1,cc,caixabank,Visa Classic,visa-classic,cc-caixabank-visa-classic,cc-caixabank-visa-classic-p1,https://utua.es/cc-caixabank-visa-classic-p1/,https://utua.es/cc-caixabank-visa-classic-p1/,https://utua.es/cc-caixabank-visa-classic-p2/,cc-caixabank-visa-classic-p2,REC+P1,2025-01-23T00:03:46+00:00,,https://utua.es/post-sitemap1.xml
utua.es,REC,UTUA_P1,cc,caixabank,Visa Oro,visa-oro,cc-caixabank-visa-oro,cc-caixabank-visa-oro-p1,https://utua.es/cc-caixabank-visa-oro-p1/,https://utua.es/cc-caixabank-visa-oro-p1/,https://utua.es/cc-caixabank-visa-oro-p2/,cc-caixabank-visa-oro-p2,REC+P1,2025-01-23T00:09:12+00:00,,https://utua.es/post-sitemap1.xml
utua.es,REC,UTUA_P1,cc,cajamar,E Shopping,e-shopping,cc-cajamar-e-shopping,cc-cajamar-e-shopping-p1,https://utua.es/cc-cajamar-e-shopping-p1/,https://utua.es/cc-cajamar-e-shopping-p1/,https://utua.es/cc-cajamar-e-shopping-p2/,cc-cajamar-e-shopping-p2,REC+P1,2025-01-30T20:50:07+00:00,,https://utua.es/post-sitemap1.xml
utua.es,REC,UTUA_P1,cc,cajamar,Visa Premier,visa-premier,cc-cajamar-visa-premier,cc-cajamar-visa-premier-p1,https://utua.es/cc-cajamar-visa-premier-p1/,https://utua.es/cc-cajamar-visa-premier-p1/,https://utua.es/cc-cajamar-visa-premier-p2/,cc-cajamar-visa-premier-p2,REC+P1,2025-01-30T20:56:15+00:00,,https://utua.es/post-sitemap1.xml
utua.es,REC,UTUA_P1,cc,carrefour,Pass,pass,cc-carrefour-pass,cc-carrefour-pass-p1,https://utua.es/cc-carrefour-pass-p1/,https://utua.es/cc-carrefour-pass-p1/,https://utua.es/cc-carrefour-pass-p2/,cc-carrefour-pass-p2,REC+P1,2024-05-23T20:54:02+00:00,,https://utua.es/post-sitemap2.xml
utua.es,REC,UTUA_P1,cc,carrefour,Pass Tarjeta,pass-tarjeta,cc-carrefour-pass-tarjeta,cc-carrefour-pass-tarjeta-p1,https://utua.es/cc-carrefour-pass-tarjeta-p1/,https://utua.es/cc-carrefour-pass-tarjeta-p1/,https://utua.es/cc-carrefour-pass-tarjeta-p2/,cc-carrefour-pass-tarjeta-p2,REC+P1,2024-11-01T10:07:55+00:00,,https://utua.es/post-sitemap2.xml
utua.es,REC,UTUA_P1,cc,cetelem,,,cc-cetelem,cc-cetelem-p1,https://utua.es/cc-cetelem-p1/,https://utua.es/cc-cetelem-p1/,https://utua.es/cc-cetelem-p2/,cc-cetelem-p2,REC+P1,2025-11-05T18:22:32+00:00,,https://utua.es/post-sitemap1.xml
utua.es,REC,UTUA_P1,cc,classic,Sabadell,sabadell,cc-classic-sabadell,cc-classic-sabadell-p1,https://utua.es/cc-classic-sabadell-p1/,https://utua.es/cc-classic-sabadell-p1/,https://utua.es/cc-classic-sabadell-p2/,cc-classic-sabadell-p2,REC+P1,2024-05-23T16:17:56+00:00,,https://utua.es/post-sitemap2.xml
utua.es,REC,UTUA_P1,cc,creditio,Tarjeta De Credito,tarjeta-de-credito,cc-creditio-tarjeta-de-credito,cc-creditio-tarjeta-de-credito-p1,https://utua.es/cc-creditio-tarjeta-de-credito-p1/,https://utua.es/cc-creditio-tarjeta-de-credito-p1/,https://utua.es/cc-creditio-tarjeta-de-credito-p2/,cc-creditio-tarjeta-de-credito-p2,REC+P1,2025-03-07T14:58:17+00:00,,https://utua.es/post-sitemap1.xml
utua.es,REC,UTUA_P1,cc,cuenta,Aplazame,aplazame,cc-cuenta-aplazame,cc-cuenta-aplazame-p1,https://utua.es/cc-cuenta-aplazame-p1/,https://utua.es/cc-cuenta-aplazame-p1/,https://utua.es/cc-cuenta-aplazame-p2/,cc-cuenta-aplazame-p2,REC+P1,2026-05-27T20:44:21+00:00,,https://utua.es/post-sitemap1.xml
utua.es,REC,UTUA_P1,cc,cuenta,Trade Republic,trade-republic,cc-cuenta-trade-republic,cc-cuenta-trade-republic-p1,https://utua.es/cc-cuenta-trade-republic-p1/,https://utua.es/cc-cuenta-trade-republic-p1/,https://utua.es/cc-cuenta-trade-republic-p2/,cc-cuenta-trade-republic-p2,REC+P1,2026-05-27T20:40:11+00:00,,https://utua.es/post-sitemap1.xml
utua.es,REC,UTUA_P1,cc,debito,Aqua Bbva,aqua-bbva,cc-debito-aqua-bbva,cc-debito-aqua-bbva-p1,https://utua.es/cc-debito-aqua-bbva-p1/,https://utua.es/cc-debito-aqua-bbva-p1/,https://utua.es/cc-debito-aqua-bbva-p2/,cc-debito-aqua-bbva-p2,REC+P1,2024-06-03T17:00:30+00:00,,https://utua.es/post-sitemap2.xml
utua.es,REC,UTUA_P1,cc,despuesoro,Bbva,bbva,cc-despuesoro-bbva,cc-despuesoro-bbva-p1,https://utua.es/cc-despuesoro-bbva-p1/,https://utua.es/cc-despuesoro-bbva-p1/,https://utua.es/cc-despuesoro-bbva-p2/,cc-despuesoro-bbva-p2,REC+P1,2025-10-08T17:45:42+00:00,,https://utua.es/post-sitemap1.xml
utua.es,REC,UTUA_P1,cc,deutsche,Bank Familia,bank-familia,cc-deutsche-bank-familia,cc-deutsche-bank-familia-p1,https://utua.es/cc-deutsche-bank-familia-p1/,https://utua.es/cc-deutsche-bank-familia-p1/,https://utua.es/cc-deutsche-bank-familia-p2/,cc-deutsche-bank-familia-p2,REC+P1,2024-07-31T21:37:18+00:00,,https://utua.es/post-sitemap2.xml
utua.es,REC,UTUA_P1,cc,deutsche,Bank Tarjeta Calma,bank-tarjeta-calma,cc-deutsche-bank-tarjeta-calma,cc-deutsche-bank-tarjeta-calma-p1,https://utua.es/cc-deutsche-bank-tarjeta-calma-p1/,https://utua.es/cc-deutsche-bank-tarjeta-calma-p1/,https://utua.es/cc-deutsche-bank-tarjeta-calma-p2/,cc-deutsche-bank-tarjeta-calma-p2,REC+P1,2024-03-16T12:58:40+00:00,,https://utua.es/post-sitemap2.xml
utua.es,REC,UTUA_P1,cc,deutsche,Bank Tarjeta Credito Db,bank-tarjeta-credito-db,cc-deutsche-bank-tarjeta-credito-db,cc-deutsche-bank-tarjeta-credito-db-p1,https://utua.es/cc-deutsche-bank-tarjeta-credito-db-p1/,https://utua.es/cc-deutsche-bank-tarjeta-credito-db-p1/,https://utua.es/cc-deutsche-bank-tarjeta-credito-db-p2/,cc-deutsche-bank-tarjeta-credito-db-p2,REC+P1,2024-03-16T13:00:02+00:00,,https://utua.es/post-sitemap2.xml
utua.es,REC,UTUA_P1,cc,deutsche,Bank Tarjeta Mas,bank-tarjeta-mas,cc-deutsche-bank-tarjeta-mas,cc-deutsche-bank-tarjeta-mas-p1,https://utua.es/cc-deutsche-bank-tarjeta-mas-p1/,https://utua.es/cc-deutsche-bank-tarjeta-mas-p1/,https://utua.es/cc-deutsche-bank-tarjeta-mas-p2/,cc-deutsche-bank-tarjeta-mas-p2,REC+P1,2024-03-16T12:52:36+00:00,,https://utua.es/post-sitemap2.xml
utua.es,REC,UTUA_P1,cc,deutsche,Bank Tarjeta Oro,bank-tarjeta-oro,cc-deutsche-bank-tarjeta-oro,cc-deutsche-bank-tarjeta-oro-p1,https://utua.es/cc-deutsche-bank-tarjeta-oro-p1/,https://utua.es/cc-deutsche-bank-tarjeta-oro-p1/,https://utua.es/cc-deutsche-bank-tarjeta-oro-p2/,cc-deutsche-bank-tarjeta-oro-p2,REC+P1,2024-03-16T12:42:05+00:00,,https://utua.es/post-sitemap2.xml
utua.es,REC,UTUA_P1,cc,deutsche,Bank Tarjeta Shopping,bank-tarjeta-shopping,cc-deutsche-bank-tarjeta-shopping,cc-deutsche-bank-tarjeta-shopping-p1,https://utua.es/cc-deutsche-bank-tarjeta-shopping-p1/,https://utua.es/cc-deutsche-bank-tarjeta-shopping-p1/,https://utua.es/cc-deutsche-bank-tarjeta-shopping-p2/,cc-deutsche-bank-tarjeta-shopping-p2,REC+P1,2024-03-16T10:30:28+00:00,,https://utua.es/post-sitemap2.xml
utua.es,REC,UTUA_P1,cc,deutsche,Bank World Elite,bank-world-elite,cc-deutsche-bank-world-elite,cc-deutsche-bank-world-elite-p1,https://utua.es/cc-deutsche-bank-world-elite-p1/,https://utua.es/cc-deutsche-bank-world-elite-p1/,https://utua.es/cc-deutsche-bank-world-elite-p2/,cc-deutsche-bank-world-elite-p2,REC+P1,2024-03-16T20:10:10+00:00,,https://utua.es/post-sitemap2.xml
utua.es,REC,UTUA_P1,cc,easy,Card Bunq,card-bunq,cc-easy-card-bunq,cc-easy-card-bunq-p1,https://utua.es/cc-easy-card-bunq-p1/,https://utua.es/cc-easy-card-bunq-p1/,https://utua.es/cc-easy-card-bunq-p2/,cc-easy-card-bunq-p2,REC+P1,2024-09-19T20:37:12+00:00,,https://utua.es/post-sitemap2.xml
utua.es,REC,UTUA_P1,cc,evo,Inteligente,inteligente,cc-evo-inteligente,cc-evo-inteligente-p1,https://utua.es/cc-evo-inteligente-p1/,https://utua.es/cc-evo-inteligente-p1/,https://utua.es/cc-evo-inteligente-p2/,cc-evo-inteligente-p2,REC+P1,2025-01-30T20:42:30+00:00,,https://utua.es/post-sitemap1.xml
utua.es,REC,UTUA_P1,cc,march,Alturis,alturis,cc-march-alturis,cc-march-alturis-p1,https://utua.es/cc-march-alturis-p1/,https://utua.es/cc-march-alturis-p1/,https://utua.es/cc-march-alturis-p2/,cc-march-alturis-p2,REC+P1,2025-01-30T12:46:56+00:00,,https://utua.es/post-sitemap1.xml
utua.es,REC,UTUA_P1,cc,march,Duo Exclusive,duo-exclusive,cc-march-duo-exclusive,cc-march-duo-exclusive-p1,https://utua.es/cc-march-duo-exclusive-p1/,https://utua.es/cc-march-duo-exclusive-p1/,https://utua.es/cc-march-duo-exclusive-p2/,cc-march-duo-exclusive-p2,REC+P1,2025-01-30T12:53:34+00:00,,https://utua.es/post-sitemap1.xml
utua.es,REC,UTUA_P1,cc,march,Duo Premium,duo-premium,cc-march-duo-premium,cc-march-duo-premium-p1,https://utua.es/cc-march-duo-premium-p1/,https://utua.es/cc-march-duo-premium-p1/,https://utua.es/cc-march-duo-premium-p2/,cc-march-duo-premium-p2,REC+P1,2025-01-30T12:59:48+00:00,,https://utua.es/post-sitemap1.xml
utua.es,REC,UTUA_P1,cc,mastercard,Axi,axi,cc-mastercard-axi,cc-mastercard-axi-p1,https://utua.es/cc-mastercard-axi-p1/,https://utua.es/cc-mastercard-axi-p1/,https://utua.es/cc-mastercard-axi-p2/,cc-mastercard-axi-p2,REC+P1,2025-09-29T13:21:13+00:00,,https://utua.es/post-sitemap1.xml
utua.es,REC,UTUA_P1,cc,myinvestor,Tarjeta De Credito,tarjeta-de-credito,cc-myinvestor-tarjeta-de-credito,cc-myinvestor-tarjeta-de-credito-p1,https://utua.es/cc-myinvestor-tarjeta-de-credito-p1/,https://utua.es/cc-myinvestor-tarjeta-de-credito-p1/,https://utua.es/cc-myinvestor-tarjeta-de-credito-p2/,cc-myinvestor-tarjeta-de-credito-p2,REC+P1,2025-03-07T14:23:23+00:00,,https://utua.es/post-sitemap1.xml
utua.es,REC,UTUA_P1,cc,n26,Estandar,estandar,cc-n26-estandar,cc-n26-estandar-p1,https://utua.es/cc-n26-estandar-p1/,https://utua.es/cc-n26-estandar-p1/,https://utua.es/cc-n26-estandar-p2/,cc-n26-estandar-p2,REC+P1,2024-09-06T22:05:36+00:00,,https://utua.es/post-sitemap2.xml
utua.es,REC,UTUA_P1,cc,n26,Metal,metal,cc-n26-metal,cc-n26-metal-p1,https://utua.es/cc-n26-metal-p1/,https://utua.es/cc-n26-metal-p1/,https://utua.es/cc-n26-metal-p2/,cc-n26-metal-p2,REC+P1,2024-09-06T22:22:57+00:00,,https://utua.es/post-sitemap2.xml
utua.es,REC,UTUA_P1,cc,n26,You,you,cc-n26-you,cc-n26-you-p1,https://utua.es/cc-n26-you-p1/,https://utua.es/cc-n26-you-p1/,https://utua.es/cc-n26-you-p2/,cc-n26-you-p2,REC+P1,2024-09-06T22:14:33+00:00,,https://utua.es/post-sitemap2.xml
utua.es,REC,UTUA_P1,cc,nickel,Premium,premium,cc-nickel-premium,cc-nickel-premium-p1,https://utua.es/cc-nickel-premium-p1/,https://utua.es/cc-nickel-premium-p1/,https://utua.es/cc-nickel-premium-p2/,cc-nickel-premium-p2,REC+P1,2025-01-23T00:36:04+00:00,,https://utua.es/post-sitemap1.xml
utua.es,REC,UTUA_P1,cc,open,Debit Openbank,debit-openbank,cc-open-debit-openbank,cc-open-debit-openbank-p1,https://utua.es/cc-open-debit-openbank-p1/,https://utua.es/cc-open-debit-openbank-p1/,https://utua.es/cc-open-debit-openbank-p2/,cc-open-debit-openbank-p2,REC+P1,2024-06-03T18:05:20+00:00,,https://utua.es/post-sitemap2.xml
utua.es,REC,UTUA_P1,cc,openbank,Credit,credit,cc-openbank-credit,cc-openbank-credit-p1,https://utua.es/cc-openbank-credit-p1/,https://utua.es/cc-openbank-credit-p1/,https://utua.es/cc-openbank-credit-p2/,cc-openbank-credit-p2,REC+P1,2024-07-25T14:56:45+00:00,,https://utua.es/post-sitemap2.xml
utua.es,REC,UTUA_P1,cc,openbank,Lectura,lectura,cc-openbank-lectura,cc-openbank-lectura-p1,https://utua.es/cc-openbank-lectura-p1/,https://utua.es/cc-openbank-lectura-p1/,https://utua.es/cc-openbank-lectura-p2/,cc-openbank-lectura-p2,REC+P1,2024-07-25T15:10:41+00:00,,https://utua.es/post-sitemap2.xml
utua.es,REC,UTUA_P1,cc,openbank,Via T,via-t,cc-openbank-via-t,cc-openbank-via-t-p1,https://utua.es/cc-openbank-via-t-p1/,https://utua.es/cc-openbank-via-t-p1/,https://utua.es/cc-openbank-via-t-p2/,cc-openbank-via-t-p2,REC+P1,2024-05-15T18:53:06+00:00,,https://utua.es/post-sitemap2.xml
utua.es,REC,UTUA_P1,cc,openbank,Viajera,viajera,cc-openbank-viajera,cc-openbank-viajera-p1,https://utua.es/cc-openbank-viajera-p1/,https://utua.es/cc-openbank-viajera-p1/,https://utua.es/cc-openbank-viajera-p2/,cc-openbank-viajera-p2,REC+P1,2024-03-16T15:01:48+00:00,,https://utua.es/post-sitemap2.xml
utua.es,REC,UTUA_P1,cc,openbank,Visa Diamond Infinite,visa-diamond-infinite,cc-openbank-visa-diamond-infinite,cc-openbank-visa-diamond-infinite-p1,https://utua.es/cc-openbank-visa-diamond-infinite-p1/,https://utua.es/cc-openbank-visa-diamond-infinite-p1/,https://utua.es/cc-openbank-visa-diamond-infinite-p2/,cc-openbank-visa-diamond-infinite-p2,REC+P1,2024-03-16T13:56:58+00:00,,https://utua.es/post-sitemap2.xml
utua.es,REC,UTUA_P1,cc,plazo,Mastercard,mastercard,cc-plazo-mastercard,cc-plazo-mastercard-p1,https://utua.es/cc-plazo-mastercard-p1/,https://utua.es/cc-plazo-mastercard-p1/,https://utua.es/cc-plazo-mastercard-p2/,cc-plazo-mastercard-p2,REC+P1,2025-12-16T15:17:41+00:00,,https://utua.es/post-sitemap1.xml
utua.es,REC,UTUA_P1,cc,revolving,Plazo Credit,plazo-credit,cc-revolving-plazo-credit,cc-revolving-plazo-credit-p1,https://utua.es/cc-revolving-plazo-credit-p1/,https://utua.es/cc-revolving-plazo-credit-p1/,https://utua.es/cc-revolving-plazo-credit-p2/,cc-revolving-plazo-credit-p2,REC+P1,2024-03-28T14:31:48+00:00,,https://utua.es/post-sitemap2.xml
utua.es,REC,UTUA_P1,cc,sabadell,Classic,classic,cc-sabadell-classic,cc-sabadell-classic-p1,https://utua.es/cc-sabadell-classic-p1/,https://utua.es/cc-sabadell-classic-p1/,https://utua.es/cc-sabadell-classic-p2/,cc-sabadell-classic-p2,REC+P1,2024-03-12T21:28:06+00:00,,https://utua.es/post-sitemap2.xml
